game_nr,message,targets,fixed indices,context condition,distractors,accuracy
115,[3],[3. 0. 0.],[0. 1. 1.],0,[3. 2. 2.],0.9611467123031616
557,[3],[2. 0. 1.],[1. 1. 1.],2,[2. 2. 1.],0.9412418007850647
536,[3],[1. 0. 3.],[0. 1. 1.],1,[2. 2. 3.],0.9999998807907104
262,[3],[0. 0. 1.],[1. 1. 1.],0,[3. 2. 3.],0.9633068442344666
515,[3],[3. 0. 0.],[0. 1. 0.],0,[2. 3. 2.],0.9544814825057983
508,[3],[0. 0. 1.],[0. 1. 0.],0,[2. 1. 1.],0.920577347278595
261,[3],[0. 0. 3.],[1. 1. 1.],1,[3. 1. 3.],0.9634076356887817
357,[3],[0. 0. 1.],[1. 1. 1.],0,[1. 1. 2.],0.9263710379600525
190,[3],[3. 0. 1.],[1. 1. 1.],0,[0. 2. 3.],0.9819618463516235
198,[3],[0. 0. 1.],[1. 1. 1.],1,[1. 2. 1.],0.9886200428009033
268,[3],[0. 0. 3.],[1. 1. 1.],1,[2. 1. 3.],0.9697481989860535
227,"[3, 3, 3]",[1. 0. 3.],[1. 1. 1.],0,[3. 2. 1.],0.9766004681587219
423,"[3, 3, 3]",[3. 0. 3.],[1. 1. 1.],1,[3. 1. 0.],0.9398940801620483
695,"[3, 3, 3]",[3. 0. 3.],[0. 1. 1.],0,[0. 1. 1.],0.9999999403953552
575,"[3, 3, 3]",[0. 0. 3.],[1. 1. 1.],0,[3. 1. 1.],0.9999427795410156
351,"[3, 3, 3]",[3. 0. 3.],[0. 1. 1.],0,[2. 3. 1.],0.9999980926513672
644,"[3, 3, 3]",[2. 0. 3.],[1. 0. 1.],0,[3. 1. 0.],0.9932579398155212
531,"[3, 3, 3]",[2. 3. 3.],[1. 0. 1.],0,[0. 1. 2.],0.999999463558197
612,"[3, 3, 3]",[1. 0. 3.],[0. 1. 1.],0,[2. 3. 2.],0.9626278877258301
220,"[3, 3, 3]",[1. 0. 3.],[1. 1. 1.],1,[1. 3. 0.],0.9999998211860657
312,"[3, 3, 3]",[2. 1. 3.],[1. 0. 1.],0,[0. 1. 2.],0.9987453818321228
