game_nr,message,targets,fixed indices,context condition,distractors,accuracy
109,[4],[2. 3. 0.],[1. 1. 0.],0,[1. 2. 1.],0.9313735365867615
554,[4],[2. 3. 2.],[1. 1. 0.],1,[0. 3. 2.],0.9937204122543335
110,[4],[2. 3. 3.],[1. 0. 1.],0,[0. 1. 2.],0.931040346622467
591,[4],[2. 2. 3.],[1. 1. 1.],0,[0. 0. 2.],0.9995723962783813
590,[4],[2. 1. 2.],[1. 0. 0.],0,[1. 1. 1.],0.9999433755874634
275,[4],[2. 3. 1.],[1. 1. 1.],1,[3. 2. 1.],0.9593396186828613
60,[4],[2. 2. 3.],[1. 0. 1.],0,[0. 1. 0.],0.9683845639228821
265,[4],[2. 1. 0.],[1. 1. 0.],0,[3. 2. 3.],0.878131091594696
241,[4],[2. 3. 0.],[1. 1. 1.],1,[0. 3. 1.],0.9625758528709412
31,[4],[2. 3. 3.],[1. 1. 1.],2,[0. 3. 3.],0.9844236373901367
712,[4],[2. 3. 1.],[1. 1. 0.],1,[3. 3. 1.],0.9811109900474548
700,[4],[2. 0. 1.],[1. 1. 1.],2,[1. 0. 1.],0.9811121225357056
269,[4],[2. 1. 3.],[1. 1. 0.],0,[1. 0. 1.],0.8781639337539673
688,[4],[2. 0. 3.],[1. 0. 1.],0,[0. 2. 1.],0.9811127185821533
41,[4],[2. 3. 3.],[1. 1. 1.],0,[0. 0. 1.],0.9905540347099304
270,[4],[2. 0. 0.],[1. 0. 1.],0,[1. 1. 3.],0.8782809972763062
652,[4],[2. 0. 1.],[1. 0. 1.],1,[3. 1. 1.],0.9719708561897278
51,[4],[2. 0. 1.],[1. 1. 1.],2,[0. 0. 1.],0.9689854979515076
644,[4],[2. 3. 0.],[1. 1. 1.],0,[3. 2. 1.],0.973477303981781
638,[4],[2. 2. 0.],[1. 0. 1.],1,[3. 1. 0.],0.9352020621299744
54,[4],[2. 2. 3.],[1. 1. 1.],2,[0. 2. 3.],0.9687696099281311
622,[4],[2. 3. 1.],[1. 1. 0.],1,[3. 3. 2.],0.9999853372573853
236,[4],[2. 2. 3.],[1. 1. 1.],0,[0. 3. 2.],0.9995455741882324
546,[4],[2. 1. 0.],[1. 1. 0.],0,[1. 2. 1.],0.9937365055084229
535,[4],[2. 1. 1.],[1. 1. 1.],0,[3. 2. 0.],0.9948236346244812
111,[4],[2. 3. 0.],[1. 1. 1.],0,[3. 2. 2.],0.9310439825057983
314,[4],[2. 0. 1.],[1. 0. 1.],1,[0. 3. 1.],0.9811832904815674
452,[4],[2. 0. 3.],[1. 1. 0.],1,[0. 0. 0.],0.9899930357933044
450,[4],[2. 1. 3.],[1. 1. 1.],0,[1. 3. 2.],0.9906151294708252
440,[4],[2. 3. 0.],[1. 0. 1.],0,[1. 2. 1.],0.9723848700523376
436,[4],[2. 3. 0.],[1. 1. 1.],0,[3. 0. 2.],0.9726549983024597
432,[4],[2. 1. 0.],[1. 0. 1.],1,[1. 3. 0.],0.9720438122749329
216,[4],[2. 3. 1.],[1. 1. 1.],0,[0. 1. 0.],0.9629158973693848
170,[4],[2. 1. 3.],[1. 1. 1.],0,[1. 3. 1.],0.9810508489608765
172,[4],[2. 1. 3.],[1. 1. 0.],1,[0. 1. 0.],0.9812307357788086
404,[4],[2. 1. 3.],[1. 1. 1.],2,[1. 1. 3.],0.9749935269355774
195,[4],[2. 3. 3.],[1. 1. 1.],0,[1. 0. 1.],0.9904686808586121
210,[4],[2. 3. 3.],[1. 0. 0.],0,[3. 3. 2.],0.9624848365783691
201,[4],[2. 3. 3.],[1. 1. 1.],0,[3. 2. 2.],0.9904949069023132
724,[4],[2. 3. 0.],[1. 1. 1.],1,[1. 3. 1.],0.956396222114563
204,[4],[2. 1. 3.],[1. 0. 1.],0,[1. 2. 0.],0.9904801249504089
457,[4],[2. 3. 3.],[1. 1. 1.],2,[0. 3. 3.],0.9906033873558044
543,[4],[2. 1. 1.],[1. 1. 1.],0,[1. 0. 2.],0.994244396686554
152,[4],[2. 3. 1.],[1. 1. 0.],1,[0. 3. 1.],0.9999949932098389
479,[4],[2. 1. 1.],[1. 1. 1.],1,[3. 2. 1.],0.9968668222427368
532,[4],[2. 2. 3.],[1. 1. 1.],1,[3. 3. 3.],0.9937484264373779
526,[4],[2. 2. 3.],[1. 1. 1.],0,[0. 0. 1.],0.9748973846435547
232,[4],[2. 1. 1.],[1. 0. 0.],0,[1. 1. 0.],0.9999862313270569
518,[4],[2. 1. 3.],[1. 1. 1.],2,[1. 1. 3.],0.9749698638916016
513,[4],[2. 3. 3.],[1. 1. 1.],1,[3. 1. 3.],0.9751044511795044
512,[4],[2. 1. 1.],[1. 1. 0.],0,[0. 3. 0.],0.9750012755393982
506,[4],[2. 2. 3.],[1. 0. 1.],0,[0. 3. 2.],0.9997810125350952
225,[4],[2. 2. 3.],[1. 0. 1.],0,[1. 3. 0.],0.9993874430656433
501,[4],[2. 3. 2.],[1. 1. 0.],1,[0. 3. 1.],0.9999163746833801
248,[4],[2. 1. 3.],[1. 1. 1.],0,[1. 2. 2.],0.9622848033905029
131,[4],[2. 3. 1.],[1. 1. 1.],2,[1. 3. 1.],0.9537924528121948
487,[4],[2. 1. 3.],[1. 1. 1.],0,[1. 2. 0.],0.9871994853019714
485,[4],[2. 0. 0.],[1. 0. 1.],0,[3. 1. 3.],0.9874191284179688
134,[4],[2. 0. 1.],[1. 1. 0.],1,[0. 0. 3.],0.9531774520874023
480,[4],[2. 1. 1.],[1. 1. 0.],1,[1. 1. 1.],0.9874989986419678
139,[4],[2. 1. 3.],[1. 0. 1.],0,[0. 1. 2.],0.9524534344673157
2,[4],[2. 2. 3.],[1. 1. 1.],0,[3. 0. 1.],0.9749383926391602
