game_nr,message,targets,fixed indices,context condition,distractors,accuracy
575,"[1, 1, 1]",[3. 1. 3.],[1. 1. 1.],2,[3. 1. 0.],0.9999746084213257
579,"[1, 1, 1]",[0. 3. 3.],[1. 1. 1.],0,[1. 2. 0.],0.9999970197677612
585,"[1, 1, 1]",[0. 3. 3.],[1. 1. 1.],0,[3. 2. 2.],0.9999807476997375
733,"[1, 1, 1]",[0. 3. 3.],[1. 1. 1.],1,[3. 3. 2.],0.9999989867210388
732,"[1, 1, 1]",[3. 1. 3.],[1. 1. 1.],1,[3. 2. 2.],0.9999998807907104
731,"[1, 1, 1]",[0. 2. 3.],[1. 1. 1.],0,[3. 3. 0.],0.999995768070221
730,"[1, 1, 1]",[2. 2. 3.],[1. 1. 1.],0,[3. 0. 1.],0.9999995827674866
721,"[1, 1, 1]",[1. 1. 3.],[1. 0. 1.],0,[3. 1. 0.],0.9999900460243225
711,"[1, 1, 1]",[1. 3. 3.],[1. 1. 1.],2,[1. 3. 1.],0.9999732375144958
700,"[1, 1, 1]",[3. 1. 3.],[1. 0. 1.],1,[3. 0. 2.],0.9999997615814209
691,"[1, 1, 1]",[1. 2. 3.],[1. 0. 1.],1,[1. 0. 0.],0.9999991655349731
680,"[1, 1, 1]",[0. 2. 3.],[1. 1. 1.],2,[0. 2. 1.],0.9999938607215881
675,"[1, 1, 1]",[0. 3. 3.],[1. 1. 1.],1,[1. 3. 1.],0.9999905824661255
660,"[1, 1, 1]",[1. 1. 3.],[0. 1. 1.],0,[3. 0. 0.],0.999999463558197
627,"[1, 1, 1]",[2. 0. 3.],[0. 1. 1.],1,[3. 0. 0.],0.9996604919433594
619,"[1, 1, 1]",[3. 2. 3.],[1. 0. 1.],1,[3. 0. 2.],0.9999993443489075
606,"[1, 1, 1]",[1. 1. 3.],[1. 1. 1.],0,[3. 2. 2.],0.9999977350234985
604,"[1, 1, 1]",[2. 2. 3.],[0. 1. 1.],1,[2. 2. 1.],0.999998152256012
603,"[1, 1, 1]",[0. 2. 3.],[1. 1. 1.],0,[1. 3. 0.],0.9999908804893494
594,"[1, 1, 1]",[2. 2. 3.],[1. 1. 1.],0,[0. 3. 2.],0.9999995827674866
588,"[1, 1, 1]",[1. 2. 3.],[0. 1. 1.],1,[2. 2. 0.],0.999998927116394
586,"[1, 1, 1]",[2. 1. 3.],[1. 1. 1.],0,[1. 2. 0.],0.999998927116394
377,"[1, 1, 1]",[2. 1. 3.],[1. 0. 1.],0,[0. 1. 2.],0.9999997019767761
368,"[1, 1, 1]",[0. 0. 3.],[1. 0. 1.],0,[2. 1. 0.],0.9999950528144836
383,"[1, 1, 1]",[0. 2. 3.],[0. 0. 1.],0,[1. 0. 1.],0.9999740719795227
364,"[1, 1, 1]",[3. 2. 3.],[1. 1. 1.],1,[2. 2. 1.],0.9999986886978149
170,"[1, 1, 1]",[3. 2. 3.],[1. 1. 1.],0,[0. 1. 0.],0.9999980926513672
367,"[1, 1, 1]",[1. 0. 3.],[1. 1. 1.],2,[1. 0. 1.],0.999997615814209
148,"[1, 1, 1]",[3. 1. 3.],[1. 0. 1.],1,[3. 0. 2.],0.9999992847442627
139,"[1, 1, 1]",[1. 1. 3.],[1. 1. 1.],1,[1. 0. 2.],0.9999962449073792
131,"[1, 1, 1]",[3. 3. 3.],[1. 0. 1.],1,[3. 2. 1.],0.9999949336051941
127,"[1, 1, 1]",[3. 0. 3.],[1. 1. 1.],1,[0. 0. 0.],0.9999731779098511
116,"[1, 1, 1]",[2. 2. 3.],[0. 1. 1.],0,[1. 0. 0.],0.9999720454216003
115,"[1, 1, 1]",[2. 3. 3.],[1. 1. 1.],1,[2. 0. 1.],0.9999955296516418
106,"[1, 1, 1]",[1. 1. 3.],[1. 0. 1.],0,[2. 3. 1.],0.9999982714653015
172,"[1, 1, 1]",[0. 2. 3.],[1. 1. 1.],0,[2. 0. 1.],0.9999901056289673
104,"[1, 1, 1]",[3. 2. 3.],[0. 1. 1.],0,[1. 3. 2.],0.999998152256012
85,"[1, 1, 1]",[1. 1. 3.],[0. 0. 1.],0,[2. 3. 0.],0.9999997615814209
70,"[1, 1, 1]",[2. 2. 3.],[0. 1. 1.],0,[1. 1. 2.],0.9999756217002869
69,"[1, 1, 1]",[3. 0. 3.],[0. 1. 1.],1,[2. 0. 1.],0.9999889135360718
68,"[1, 1, 1]",[2. 1. 3.],[1. 1. 1.],0,[1. 3. 1.],0.9999985098838806
64,"[1, 1, 1]",[3. 2. 3.],[1. 1. 1.],0,[0. 0. 1.],0.9999930262565613
62,"[1, 1, 1]",[1. 1. 3.],[1. 1. 1.],0,[3. 3. 2.],0.9999976754188538
50,"[1, 1, 1]",[2. 0. 3.],[1. 0. 1.],1,[2. 3. 2.],0.9999665021896362
44,"[1, 1, 1]",[0. 1. 3.],[1. 0. 1.],1,[0. 1. 1.],0.9999983310699463
24,"[1, 1, 1]",[0. 2. 3.],[0. 1. 1.],1,[3. 2. 1.],0.9999988675117493
89,"[1, 1, 1]",[0. 3. 3.],[0. 0. 1.],0,[1. 1. 0.],0.9999985694885254
178,"[1, 1, 1]",[3. 2. 3.],[1. 1. 1.],2,[3. 2. 1.],0.9999988675117493
160,"[1, 1, 1]",[1. 2. 3.],[1. 1. 1.],0,[3. 3. 0.],0.999970555305481
184,"[1, 1, 1]",[0. 2. 3.],[1. 1. 1.],0,[3. 0. 0.],0.9999930262565613
361,"[1, 1, 1]",[0. 3. 3.],[1. 1. 1.],0,[2. 0. 1.],0.9999880194664001
355,"[1, 1, 1]",[0. 2. 3.],[1. 1. 1.],2,[0. 2. 0.],0.9999980330467224
305,"[1, 1, 1]",[3. 1. 3.],[1. 0. 1.],0,[0. 2. 0.],0.9999995827674866
293,"[1, 1, 1]",[2. 2. 3.],[1. 1. 1.],0,[0. 0. 2.],0.9999979734420776
278,"[1, 1, 1]",[1. 2. 3.],[1. 1. 1.],0,[2. 1. 2.],0.9999988079071045
266,"[1, 1, 1]",[0. 2. 3.],[1. 1. 1.],2,[0. 2. 0.],0.9999937415122986
256,"[1, 1, 1]",[0. 2. 3.],[0. 1. 1.],0,[2. 0. 0.],0.9999741315841675
251,"[1, 1, 1]",[2. 1. 3.],[1. 1. 1.],0,[1. 3. 2.],0.9999997615814209
247,"[1, 1, 1]",[0. 3. 3.],[1. 0. 1.],0,[2. 2. 1.],0.9999977350234985
740,"[1, 1, 1]",[2. 3. 3.],[1. 0. 1.],0,[0. 1. 2.],0.9999998211860657
201,"[1, 1, 1]",[2. 0. 3.],[1. 0. 1.],0,[3. 1. 0.],0.9999992847442627
234,"[1, 1, 1]",[0. 2. 3.],[0. 1. 1.],1,[0. 2. 1.],0.9999997019767761
211,"[1, 1, 1]",[0. 3. 3.],[1. 0. 1.],0,[2. 1. 1.],0.999996542930603
118,"[2, 1, 1, 1]",[2. 0. 3.],[1. 1. 0.],1,[0. 0. 0.],0.9999993443489075
528,"[2, 1, 1, 1]",[2. 3. 2.],[1. 1. 0.],1,[0. 3. 1.],0.9999974370002747
350,"[2, 1, 1, 1]",[2. 1. 2.],[1. 0. 0.],0,[1. 1. 1.],0.999998927116394
314,"[2, 1, 1, 1]",[2. 2. 0.],[1. 0. 1.],1,[3. 1. 0.],0.9999997019767761
309,"[2, 1, 1, 1]",[3. 3. 1.],[1. 1. 1.],1,[1. 0. 1.],0.9999979734420776
715,"[2, 1, 1, 1]",[2. 3. 1.],[1. 1. 0.],1,[0. 3. 1.],0.9999988079071045
707,"[2, 1, 1, 1]",[2. 1. 1.],[1. 0. 0.],0,[1. 1. 0.],0.9999983906745911
453,"[2, 1, 1, 1]",[2. 3. 3.],[1. 0. 0.],0,[3. 3. 2.],0.9999996423721313
143,"[2, 1, 1, 1]",[2. 2. 3.],[1. 1. 1.],1,[3. 3. 3.],0.9999995231628418
534,"[2, 1, 1, 1]",[2. 1. 3.],[1. 1. 1.],2,[1. 1. 3.],0.9999994039535522
456,"[2, 1, 1, 1]",[2. 2. 3.],[1. 1. 1.],1,[1. 3. 3.],0.9999999403953552
114,"[2, 1, 1, 1]",[2. 1. 1.],[1. 1. 1.],2,[3. 1. 1.],0.9999998807907104
158,"[2, 1, 1, 1]",[2. 1. 3.],[1. 1. 0.],1,[0. 1. 0.],0.9999998211860657
224,"[3, 3]",[0. 0. 3.],[1. 1. 1.],0,[3. 1. 1.],0.9999477863311768
439,"[3, 3]",[0. 0. 3.],[1. 1. 1.],1,[3. 1. 3.],0.9999986886978149
