game_nr,message,targets,fixed indices,context condition,distractors,accuracy
45,[2],[0. 2. 3.],[0. 0. 1.],0,[1. 0. 1.],0.9594029784202576
39,[2],[0. 1. 0.],[1. 1. 0.],0,[3. 2. 2.],0.9673237204551697
38,[2],[0. 0. 3.],[1. 0. 1.],0,[2. 1. 0.],0.9589585065841675
37,[2],[0. 2. 3.],[0. 1. 1.],1,[3. 2. 1.],0.959355354309082
86,[2],[2. 1. 3.],[1. 1. 1.],0,[1. 2. 2.],0.9564432501792908
414,[2],[0. 2. 3.],[1. 1. 1.],2,[0. 2. 2.],0.9656794667243958
223,[2],[0. 1. 3.],[1. 1. 1.],1,[0. 2. 2.],0.964638888835907
237,[2],[0. 2. 3.],[1. 1. 1.],2,[0. 2. 1.],0.981202244758606
403,[2],[2. 1. 3.],[1. 1. 1.],2,[2. 1. 0.],0.9651364088058472
396,[2],[1. 2. 3.],[1. 0. 1.],1,[1. 1. 2.],0.8845371603965759
734,[2],[0. 3. 3.],[1. 1. 1.],1,[1. 3. 1.],0.9379287362098694
353,[2],[0. 3. 3.],[1. 0. 1.],0,[2. 1. 1.],0.9687319397926331
351,[2],[0. 1. 3.],[0. 1. 1.],0,[3. 0. 0.],0.9779114723205566
333,[2],[0. 0. 3.],[1. 0. 1.],0,[1. 3. 0.],0.9967315196990967
331,[2],[2. 2. 3.],[0. 1. 1.],1,[2. 2. 1.],0.9968392252922058
328,[2],[1. 2. 3.],[1. 1. 1.],1,[1. 3. 1.],0.9966339468955994
325,[2],[0. 2. 3.],[1. 1. 1.],2,[0. 2. 0.],0.9968577027320862
230,[2],[3. 1. 3.],[1. 0. 1.],1,[3. 0. 2.],0.9811338782310486
324,[2],[2. 1. 3.],[1. 1. 1.],0,[1. 2. 0.],0.9965270757675171
320,[2],[2. 2. 3.],[0. 0. 1.],0,[3. 1. 0.],0.9953904151916504
311,[2],[0. 3. 3.],[1. 0. 1.],1,[0. 0. 0.],0.9406223297119141
302,[2],[1. 1. 3.],[1. 1. 1.],0,[0. 0. 1.],0.9576212167739868
285,[2],[0. 2. 3.],[1. 1. 1.],0,[3. 0. 0.],0.9938514828681946
284,[2],[0. 2. 3.],[0. 1. 1.],1,[2. 2. 2.],0.9936299324035645
281,[2],[3. 2. 3.],[1. 1. 1.],2,[3. 2. 1.],0.9937086701393127
280,[2],[0. 3. 3.],[1. 1. 1.],0,[3. 2. 2.],0.9940792918205261
279,[2],[0. 1. 3.],[1. 0. 1.],1,[0. 1. 1.],0.9937312602996826
242,[2],[3. 1. 3.],[1. 0. 1.],0,[0. 2. 0.],0.9718450903892517
321,[2],[1. 1. 3.],[0. 1. 1.],0,[2. 3. 0.],0.9968289732933044
738,[2],[0. 1. 3.],[1. 1. 1.],0,[1. 2. 0.],0.9763237833976746
