condition,score,dataset,run,fixed,entropy
context_unaware,NMI_hierarchical,"(5,4)",2,3,0.8339420512604672
context_unaware,NMI_hierarchical,"(5,4)",2,4,0.8240962122134415
context_unaware,effectiveness_hierarchical,"(5,4)",2,0,0.9908520810129956
context_unaware,effectiveness_hierarchical,"(5,4)",2,1,0.9419314780237692
context_unaware,effectiveness_hierarchical,"(5,4)",2,2,0.9133190658624575
context_unaware,effectiveness_hierarchical,"(5,4)",2,3,0.8977769375371326
context_unaware,effectiveness_hierarchical,"(5,4)",2,4,0.8782175184780077
context_unaware,consistency_hierarchical,"(5,4)",2,0,0.6034172714784798
context_unaware,consistency_hierarchical,"(5,4)",2,1,0.7118862327535165
context_unaware,consistency_hierarchical,"(5,4)",2,2,0.7597689562619259
context_unaware,consistency_hierarchical,"(5,4)",2,3,0.7785822951871589
context_unaware,consistency_hierarchical,"(5,4)",2,4,0.7762582778605661
context_unaware,NMI_hierarchical,"(5,4)",3,0,0.7397193113323128
context_unaware,NMI_hierarchical,"(5,4)",3,1,0.8223687166801281
context_unaware,NMI_hierarchical,"(5,4)",3,2,0.8502224045600131
context_unaware,NMI_hierarchical,"(5,4)",3,3,0.8575179118793695
context_unaware,NMI_hierarchical,"(5,4)",3,4,0.8551237397904955
context_unaware,effectiveness_hierarchical,"(5,4)",3,0,1.0
context_unaware,effectiveness_hierarchical,"(5,4)",3,1,0.987169220434091
context_unaware,effectiveness_hierarchical,"(5,4)",3,2,0.9759086344824207
context_unaware,effectiveness_hierarchical,"(5,4)",3,3,0.9631187530915709
context_unaware,effectiveness_hierarchical,"(5,4)",3,4,0.9604206404693871
context_unaware,consistency_hierarchical,"(5,4)",3,0,0.5869480648111105
context_unaware,consistency_hierarchical,"(5,4)",3,1,0.7047208515195147
context_unaware,consistency_hierarchical,"(5,4)",3,2,0.7532164615607715
context_unaware,consistency_hierarchical,"(5,4)",3,3,0.7727860389618674
context_unaware,consistency_hierarchical,"(5,4)",3,4,0.7706342986203101
context_unaware,NMI_hierarchical,"(5,4)",4,0,0.7408260773334965
context_unaware,NMI_hierarchical,"(5,4)",4,1,0.8249889948330883
context_unaware,NMI_hierarchical,"(5,4)",4,2,0.8586859573855208
context_unaware,NMI_hierarchical,"(5,4)",4,3,0.8712622423206531
context_unaware,NMI_hierarchical,"(5,4)",4,4,0.8678550088079963
context_unaware,effectiveness_hierarchical,"(5,4)",4,0,1.0
context_unaware,effectiveness_hierarchical,"(5,4)",4,1,0.9971917449591494
context_unaware,effectiveness_hierarchical,"(5,4)",4,2,0.9969441723440247
context_unaware,effectiveness_hierarchical,"(5,4)",4,3,0.9968254110890797
context_unaware,effectiveness_hierarchical,"(5,4)",4,4,0.9952921637416257
context_unaware,consistency_hierarchical,"(5,4)",4,0,0.5883429318204733
context_unaware,consistency_hierarchical,"(5,4)",4,1,0.7035027262290612
context_unaware,consistency_hierarchical,"(5,4)",4,2,0.7541051451832492
context_unaware,consistency_hierarchical,"(5,4)",4,3,0.7737929255997409
context_unaware,consistency_hierarchical,"(5,4)",4,4,0.7693477627801755
context_aware,NMI_hierarchical,"(3,4)",0,0,0.8498501676709148
context_aware,NMI_hierarchical,"(3,4)",0,1,0.6413740728176487
context_aware,NMI_hierarchical,"(3,4)",0,2,0.6113238567648528
context_aware,NMI_hierarchical,"(3,4)",0,3,
context_aware,NMI_hierarchical,"(3,4)",0,4,
context_aware,effectiveness_hierarchical,"(3,4)",0,0,0.9720394960335824
context_aware,effectiveness_hierarchical,"(3,4)",0,1,0.6150803341150943
context_aware,effectiveness_hierarchical,"(3,4)",0,2,0.5876520442513421
context_aware,effectiveness_hierarchical,"(3,4)",0,3,
context_aware,effectiveness_hierarchical,"(3,4)",0,4,
context_aware,consistency_hierarchical,"(3,4)",0,0,0.7549498882399597
context_aware,consistency_hierarchical,"(3,4)",0,1,0.6700162369101315
context_aware,consistency_hierarchical,"(3,4)",0,2,0.6369828123594183
context_aware,consistency_hierarchical,"(3,4)",0,3,
context_aware,consistency_hierarchical,"(3,4)",0,4,
context_aware,NMI_hierarchical,"(3,4)",1,0,0.8899857352126074
context_aware,NMI_hierarchical,"(3,4)",1,1,0.638270775246461
context_aware,NMI_hierarchical,"(3,4)",1,2,0.5957019749763959
context_aware,NMI_hierarchical,"(3,4)",1,3,
context_aware,NMI_hierarchical,"(3,4)",1,4,
context_aware,effectiveness_hierarchical,"(3,4)",1,0,1.0
context_aware,effectiveness_hierarchical,"(3,4)",1,1,0.5916141942671747
context_aware,effectiveness_hierarchical,"(3,4)",1,2,0.5468427909655621
context_aware,effectiveness_hierarchical,"(3,4)",1,3,
context_aware,effectiveness_hierarchical,"(3,4)",1,4,
context_aware,consistency_hierarchical,"(3,4)",1,0,0.801778646856463
context_aware,consistency_hierarchical,"(3,4)",1,1,0.6929163685657834
context_aware,consistency_hierarchical,"(3,4)",1,2,0.6541487029499831
context_aware,consistency_hierarchical,"(3,4)",1,3,
context_aware,consistency_hierarchical,"(3,4)",1,4,
context_aware,NMI_hierarchical,"(3,4)",2,0,0.8574752300660903
context_aware,NMI_hierarchical,"(3,4)",2,1,0.6745273634305065
context_aware,NMI_hierarchical,"(3,4)",2,2,0.649017464500179
context_aware,NMI_hierarchical,"(3,4)",2,3,
context_aware,NMI_hierarchical,"(3,4)",2,4,
context_aware,effectiveness_hierarchical,"(3,4)",2,0,1.0
context_aware,effectiveness_hierarchical,"(3,4)",2,1,0.6842212802183305
context_aware,effectiveness_hierarchical,"(3,4)",2,2,0.6616455422021489
context_aware,effectiveness_hierarchical,"(3,4)",2,3,
context_aware,effectiveness_hierarchical,"(3,4)",2,4,
context_aware,consistency_hierarchical,"(3,4)",2,0,0.7505090940966572
context_aware,consistency_hierarchical,"(3,4)",2,1,0.665104292484061
context_aware,consistency_hierarchical,"(3,4)",2,2,0.6368623946150346
context_aware,consistency_hierarchical,"(3,4)",2,3,
context_aware,consistency_hierarchical,"(3,4)",2,4,
context_aware,NMI_hierarchical,"(3,4)",3,0,0.8792726877618979
context_aware,NMI_hierarchical,"(3,4)",3,1,0.6226368489006577
context_aware,NMI_hierarchical,"(3,4)",3,2,0.5701824414330168
context_aware,NMI_hierarchical,"(3,4)",3,3,
context_aware,NMI_hierarchical,"(3,4)",3,4,
context_aware,effectiveness_hierarchical,"(3,4)",3,0,0.9812662393264792
context_aware,effectiveness_hierarchical,"(3,4)",3,1,0.5678132008344051
context_aware,effectiveness_hierarchical,"(3,4)",3,2,0.5165463804471919
context_aware,effectiveness_hierarchical,"(3,4)",3,3,
context_aware,effectiveness_hierarchical,"(3,4)",3,4,
context_aware,consistency_hierarchical,"(3,4)",3,0,0.7964853961328026
context_aware,consistency_hierarchical,"(3,4)",3,1,0.6891786006634617
context_aware,consistency_hierarchical,"(3,4)",3,2,0.6362478085592731
context_aware,consistency_hierarchical,"(3,4)",3,3,
context_aware,consistency_hierarchical,"(3,4)",3,4,
context_aware,NMI_hierarchical,"(3,4)",4,0,0.7872680354950411
context_aware,NMI_hierarchical,"(3,4)",4,1,0.6131097390852494
context_aware,NMI_hierarchical,"(3,4)",4,2,0.5992261787421782
context_aware,NMI_hierarchical,"(3,4)",4,3,
context_aware,NMI_hierarchical,"(3,4)",4,4,
context_aware,effectiveness_hierarchical,"(3,4)",4,0,0.8804258754985704
context_aware,effectiveness_hierarchical,"(3,4)",4,1,0.5846118408034036
context_aware,effectiveness_hierarchical,"(3,4)",4,2,0.5756897680615811
context_aware,effectiveness_hierarchical,"(3,4)",4,3,
context_aware,effectiveness_hierarchical,"(3,4)",4,4,
context_aware,consistency_hierarchical,"(3,4)",4,0,0.7119379036093443
context_aware,consistency_hierarchical,"(3,4)",4,1,0.6445283704916775
context_aware,consistency_hierarchical,"(3,4)",4,2,0.624769142929407
context_aware,consistency_hierarchical,"(3,4)",4,3,
context_aware,consistency_hierarchical,"(3,4)",4,4,
context_aware,NMI_hierarchical,"(3,8)",0,0,0.9133641057750939
context_aware,NMI_hierarchical,"(3,8)",0,1,0.682457830531587
context_aware,NMI_hierarchical,"(3,8)",0,2,0.6068069991203956
context_aware,NMI_hierarchical,"(3,8)",0,3,
context_aware,NMI_hierarchical,"(3,8)",0,4,
context_aware,effectiveness_hierarchical,"(3,8)",0,0,1.0
context_aware,effectiveness_hierarchical,"(3,8)",0,1,0.6124996549441935
context_aware,effectiveness_hierarchical,"(3,8)",0,2,0.5173799468973883
context_aware,effectiveness_hierarchical,"(3,8)",0,3,
context_aware,effectiveness_hierarchical,"(3,8)",0,4,
context_aware,consistency_hierarchical,"(3,8)",0,0,0.8405429184046911
context_aware,consistency_hierarchical,"(3,8)",0,1,0.7704575624524017
context_aware,consistency_hierarchical,"(3,8)",0,2,0.7336082472832686
context_aware,consistency_hierarchical,"(3,8)",0,3,
context_aware,consistency_hierarchical,"(3,8)",0,4,
context_aware,NMI_hierarchical,"(3,8)",1,0,0.9332321010885085
context_aware,NMI_hierarchical,"(3,8)",1,1,0.679154749216095
context_aware,NMI_hierarchical,"(3,8)",1,2,0.5831896134477402
context_aware,NMI_hierarchical,"(3,8)",1,3,
context_aware,NMI_hierarchical,"(3,8)",1,4,
context_aware,effectiveness_hierarchical,"(3,8)",1,0,1.0
context_aware,effectiveness_hierarchical,"(3,8)",1,1,0.6034131436591597
context_aware,effectiveness_hierarchical,"(3,8)",1,2,0.48216282829901247
context_aware,effectiveness_hierarchical,"(3,8)",1,3,
context_aware,effectiveness_hierarchical,"(3,8)",1,4,
context_aware,consistency_hierarchical,"(3,8)",1,0,0.8748220695811713
context_aware,consistency_hierarchical,"(3,8)",1,1,0.776640149532076
context_aware,consistency_hierarchical,"(3,8)",1,2,0.7377742370686625
context_aware,consistency_hierarchical,"(3,8)",1,3,
context_aware,consistency_hierarchical,"(3,8)",1,4,
context_aware,NMI_hierarchical,"(3,8)",2,0,0.9479079431822831
context_aware,NMI_hierarchical,"(3,8)",2,1,0.6791023385726395
context_aware,NMI_hierarchical,"(3,8)",2,2,0.5724022594543737
context_aware,NMI_hierarchical,"(3,8)",2,3,
context_aware,NMI_hierarchical,"(3,8)",2,4,
context_aware,effectiveness_hierarchical,"(3,8)",2,0,1.0
context_aware,effectiveness_hierarchical,"(3,8)",2,1,0.595972786012313
context_aware,effectiveness_hierarchical,"(3,8)",2,2,0.4686101224310214
context_aware,effectiveness_hierarchical,"(3,8)",2,3,
context_aware,effectiveness_hierarchical,"(3,8)",2,4,
context_aware,consistency_hierarchical,"(3,8)",2,0,0.9009743368364918
context_aware,consistency_hierarchical,"(3,8)",2,1,0.7891817348985348
context_aware,consistency_hierarchical,"(3,8)",2,2,0.7352529305345716
context_aware,consistency_hierarchical,"(3,8)",2,3,
context_aware,consistency_hierarchical,"(3,8)",2,4,
context_aware,NMI_hierarchical,"(3,8)",3,0,0.8867634406160039
context_aware,NMI_hierarchical,"(3,8)",3,1,0.6778293273586901
context_aware,NMI_hierarchical,"(3,8)",3,2,0.5852925526246056
context_aware,NMI_hierarchical,"(3,8)",3,3,
context_aware,NMI_hierarchical,"(3,8)",3,4,
context_aware,effectiveness_hierarchical,"(3,8)",3,0,0.9570381383279835
context_aware,effectiveness_hierarchical,"(3,8)",3,1,0.6065706171393542
context_aware,effectiveness_hierarchical,"(3,8)",3,2,0.4877577333413974
context_aware,effectiveness_hierarchical,"(3,8)",3,3,
context_aware,effectiveness_hierarchical,"(3,8)",3,4,
context_aware,consistency_hierarchical,"(3,8)",3,0,0.8261032107959023
context_aware,consistency_hierarchical,"(3,8)",3,1,0.7680594212385877
context_aware,consistency_hierarchical,"(3,8)",3,2,0.7315843291744983
context_aware,consistency_hierarchical,"(3,8)",3,3,
context_aware,consistency_hierarchical,"(3,8)",3,4,
context_aware,NMI_hierarchical,"(3,8)",4,0,0.8878678433325685
context_aware,NMI_hierarchical,"(3,8)",4,1,0.6572883576749311
context_aware,NMI_hierarchical,"(3,8)",4,2,0.5606556270510068
context_aware,NMI_hierarchical,"(3,8)",4,3,
context_aware,NMI_hierarchical,"(3,8)",4,4,
context_aware,effectiveness_hierarchical,"(3,8)",4,0,0.9363512150073675
context_aware,effectiveness_hierarchical,"(3,8)",4,1,0.5763470165498779
context_aware,effectiveness_hierarchical,"(3,8)",4,2,0.4531849682807768
context_aware,effectiveness_hierarchical,"(3,8)",4,3,
context_aware,effectiveness_hierarchical,"(3,8)",4,4,
context_aware,consistency_hierarchical,"(3,8)",4,0,0.8441581409840587
context_aware,consistency_hierarchical,"(3,8)",4,1,0.7646787325035407
context_aware,consistency_hierarchical,"(3,8)",4,2,0.7349441303753678
context_aware,consistency_hierarchical,"(3,8)",4,3,
context_aware,consistency_hierarchical,"(3,8)",4,4,
context_aware,NMI_hierarchical,"(3,16)",0,0,0.9317483943556326
context_aware,NMI_hierarchical,"(3,16)",0,1,0.6922302584231754
context_aware,NMI_hierarchical,"(3,16)",0,2,0.5875194888373829
context_aware,NMI_hierarchical,"(3,16)",0,3,
context_aware,NMI_hierarchical,"(3,16)",0,4,
context_aware,effectiveness_hierarchical,"(3,16)",0,0,0.9934796082048429
context_aware,effectiveness_hierarchical,"(3,16)",0,1,0.6126768563457896
context_aware,effectiveness_hierarchical,"(3,16)",0,2,0.47536344857752344
context_aware,effectiveness_hierarchical,"(3,16)",0,3,
context_aware,effectiveness_hierarchical,"(3,16)",0,4,
context_aware,consistency_hierarchical,"(3,16)",0,0,0.8772398940792021
context_aware,consistency_hierarchical,"(3,16)",0,1,0.7955257927643574
context_aware,consistency_hierarchical,"(3,16)",0,2,0.7689416127657206
context_aware,consistency_hierarchical,"(3,16)",0,3,
context_aware,consistency_hierarchical,"(3,16)",0,4,
context_aware,NMI_hierarchical,"(3,16)",1,0,0.877890890805181
context_aware,NMI_hierarchical,"(3,16)",1,1,0.7324301461018197
context_aware,NMI_hierarchical,"(3,16)",1,2,0.6745661690879424
context_aware,NMI_hierarchical,"(3,16)",1,3,
context_aware,NMI_hierarchical,"(3,16)",1,4,
context_aware,effectiveness_hierarchical,"(3,16)",1,0,0.9861513296696373
context_aware,effectiveness_hierarchical,"(3,16)",1,1,0.6954920597888476
context_aware,effectiveness_hierarchical,"(3,16)",1,2,0.6011763868131121
context_aware,effectiveness_hierarchical,"(3,16)",1,3,
context_aware,effectiveness_hierarchical,"(3,16)",1,4,
context_aware,consistency_hierarchical,"(3,16)",1,0,0.7910489398629141
context_aware,consistency_hierarchical,"(3,16)",1,1,0.7735119238217789
context_aware,consistency_hierarchical,"(3,16)",1,2,0.7683659431891428
context_aware,consistency_hierarchical,"(3,16)",1,3,
context_aware,consistency_hierarchical,"(3,16)",1,4,
context_aware,NMI_hierarchical,"(3,16)",2,0,0.6463052439614316
context_aware,NMI_hierarchical,"(3,16)",2,1,0.5090082236729679
context_aware,NMI_hierarchical,"(3,16)",2,2,0.4231372281754761
context_aware,NMI_hierarchical,"(3,16)",2,3,
context_aware,NMI_hierarchical,"(3,16)",2,4,
context_aware,effectiveness_hierarchical,"(3,16)",2,0,0.5245958106878219
context_aware,effectiveness_hierarchical,"(3,16)",2,1,0.3725523126790593
context_aware,effectiveness_hierarchical,"(3,16)",2,2,0.29446700703633244
context_aware,effectiveness_hierarchical,"(3,16)",2,3,
context_aware,effectiveness_hierarchical,"(3,16)",2,4,
context_aware,consistency_hierarchical,"(3,16)",2,0,0.8415499813714415
context_aware,consistency_hierarchical,"(3,16)",2,1,0.8031981408802253
context_aware,consistency_hierarchical,"(3,16)",2,2,0.7515221267542971
context_aware,consistency_hierarchical,"(3,16)",2,3,
context_aware,consistency_hierarchical,"(3,16)",2,4,
context_aware,NMI_hierarchical,"(3,16)",3,0,0.9048444419584187
context_aware,NMI_hierarchical,"(3,16)",3,1,0.7055139689572792
context_aware,NMI_hierarchical,"(3,16)",3,2,0.6053567539472006
context_aware,NMI_hierarchical,"(3,16)",3,3,
context_aware,NMI_hierarchical,"(3,16)",3,4,
context_aware,effectiveness_hierarchical,"(3,16)",3,0,1.0
context_aware,effectiveness_hierarchical,"(3,16)",3,1,0.6288651993848132
context_aware,effectiveness_hierarchical,"(3,16)",3,2,0.4933441567643453
context_aware,effectiveness_hierarchical,"(3,16)",3,3,
context_aware,effectiveness_hierarchical,"(3,16)",3,4,
context_aware,consistency_hierarchical,"(3,16)",3,0,0.8262245808956242
context_aware,consistency_hierarchical,"(3,16)",3,1,0.8034407504098678
context_aware,consistency_hierarchical,"(3,16)",3,2,0.7831746673300508
context_aware,consistency_hierarchical,"(3,16)",3,3,
context_aware,consistency_hierarchical,"(3,16)",3,4,
context_aware,NMI_hierarchical,"(3,16)",4,0,0.8716334226359306
context_aware,NMI_hierarchical,"(3,16)",4,1,0.7242053473390483
context_aware,NMI_hierarchical,"(3,16)",4,2,0.6629754254360042
context_aware,NMI_hierarchical,"(3,16)",4,3,
context_aware,NMI_hierarchical,"(3,16)",4,4,
context_aware,effectiveness_hierarchical,"(3,16)",4,0,0.9633921110669376
context_aware,effectiveness_hierarchical,"(3,16)",4,1,0.6845873211201112
context_aware,effectiveness_hierarchical,"(3,16)",4,2,0.5895121284149547
context_aware,effectiveness_hierarchical,"(3,16)",4,3,
context_aware,effectiveness_hierarchical,"(3,16)",4,4,
context_aware,consistency_hierarchical,"(3,16)",4,0,0.795833887923207
context_aware,consistency_hierarchical,"(3,16)",4,1,0.7686905447982068
context_aware,consistency_hierarchical,"(3,16)",4,2,0.7573547896231217
context_aware,consistency_hierarchical,"(3,16)",4,3,
context_aware,consistency_hierarchical,"(3,16)",4,4,
context_aware,NMI_hierarchical,"(4,4)",0,0,0.844970930774631
context_aware,NMI_hierarchical,"(4,4)",0,1,0.6482637477853949
context_aware,NMI_hierarchical,"(4,4)",0,2,0.5550844393565807
context_aware,NMI_hierarchical,"(4,4)",0,3,0.5328011488809931
context_aware,NMI_hierarchical,"(4,4)",0,4,
context_aware,effectiveness_hierarchical,"(4,4)",0,0,0.9657603823124459
context_aware,effectiveness_hierarchical,"(4,4)",0,1,0.5945777909171965
context_aware,effectiveness_hierarchical,"(4,4)",0,2,0.4707967259324871
context_aware,effectiveness_hierarchical,"(4,4)",0,3,0.45358795109310523
context_aware,effectiveness_hierarchical,"(4,4)",0,4,
context_aware,consistency_hierarchical,"(4,4)",0,0,0.7510372959665563
context_aware,consistency_hierarchical,"(4,4)",0,1,0.7126068519182457
context_aware,consistency_hierarchical,"(4,4)",0,2,0.6761341345422656
context_aware,consistency_hierarchical,"(4,4)",0,3,0.645535467676031
context_aware,consistency_hierarchical,"(4,4)",0,4,
context_aware,NMI_hierarchical,"(4,4)",1,0,0.8439007674964076
context_aware,NMI_hierarchical,"(4,4)",1,1,0.6942548383333893
context_aware,NMI_hierarchical,"(4,4)",1,2,0.6210259482668851
context_aware,NMI_hierarchical,"(4,4)",1,3,0.606235816902387
context_aware,NMI_hierarchical,"(4,4)",1,4,
context_aware,effectiveness_hierarchical,"(4,4)",1,0,1.0
context_aware,effectiveness_hierarchical,"(4,4)",1,1,0.6733541827858005
context_aware,effectiveness_hierarchical,"(4,4)",1,2,0.567868509502964
context_aware,effectiveness_hierarchical,"(4,4)",1,3,0.5558585067012838
context_aware,effectiveness_hierarchical,"(4,4)",1,4,
context_aware,consistency_hierarchical,"(4,4)",1,0,0.7299553046747529
context_aware,consistency_hierarchical,"(4,4)",1,1,0.7164945544702221
context_aware,consistency_hierarchical,"(4,4)",1,2,0.6851631908725335
context_aware,consistency_hierarchical,"(4,4)",1,3,0.6666545426919226
context_aware,consistency_hierarchical,"(4,4)",1,4,
context_aware,NMI_hierarchical,"(4,4)",2,0,0.8932404173155618
context_aware,NMI_hierarchical,"(4,4)",2,1,0.6410325119690088
context_aware,NMI_hierarchical,"(4,4)",2,2,0.5475544085132806
context_aware,NMI_hierarchical,"(4,4)",2,3,0.5194094748883288
context_aware,NMI_hierarchical,"(4,4)",2,4,
context_aware,effectiveness_hierarchical,"(4,4)",2,0,0.9308883801351221
context_aware,effectiveness_hierarchical,"(4,4)",2,1,0.5700005413071011
context_aware,effectiveness_hierarchical,"(4,4)",2,2,0.4571367375084202
context_aware,effectiveness_hierarchical,"(4,4)",2,3,0.43474559132209445
context_aware,effectiveness_hierarchical,"(4,4)",2,4,
context_aware,consistency_hierarchical,"(4,4)",2,0,0.8585192813823092
context_aware,consistency_hierarchical,"(4,4)",2,1,0.7322883650673992
context_aware,consistency_hierarchical,"(4,4)",2,2,0.6825585544341581
context_aware,consistency_hierarchical,"(4,4)",2,3,0.6450236453259677
context_aware,consistency_hierarchical,"(4,4)",2,4,
context_aware,NMI_hierarchical,"(4,4)",3,0,0.8790512854974551
context_aware,NMI_hierarchical,"(4,4)",3,1,0.6624880334125682
context_aware,NMI_hierarchical,"(4,4)",3,2,0.575489616090361
context_aware,NMI_hierarchical,"(4,4)",3,3,0.5601794709989042
context_aware,NMI_hierarchical,"(4,4)",3,4,
context_aware,effectiveness_hierarchical,"(4,4)",3,0,1.0
context_aware,effectiveness_hierarchical,"(4,4)",3,1,0.6072184608931412
context_aware,effectiveness_hierarchical,"(4,4)",3,2,0.5012139678357781
context_aware,effectiveness_hierarchical,"(4,4)",3,3,0.48868766384888596
context_aware,effectiveness_hierarchical,"(4,4)",3,4,
context_aware,consistency_hierarchical,"(4,4)",3,0,0.7842029471326535
context_aware,consistency_hierarchical,"(4,4)",3,1,0.7288264773830482
context_aware,consistency_hierarchical,"(4,4)",3,2,0.6756091470353067
context_aware,consistency_hierarchical,"(4,4)",3,3,0.6561733359115175
context_aware,consistency_hierarchical,"(4,4)",3,4,
context_aware,NMI_hierarchical,"(4,4)",4,0,0.9041736533956362
context_aware,NMI_hierarchical,"(4,4)",4,1,0.664114470415898
context_aware,NMI_hierarchical,"(4,4)",4,2,0.5795259995607173
context_aware,NMI_hierarchical,"(4,4)",4,3,0.5634737767861613
context_aware,NMI_hierarchical,"(4,4)",4,4,
context_aware,effectiveness_hierarchical,"(4,4)",4,0,1.0
context_aware,effectiveness_hierarchical,"(4,4)",4,1,0.6099919592884464
context_aware,effectiveness_hierarchical,"(4,4)",4,2,0.5070521808387288
context_aware,effectiveness_hierarchical,"(4,4)",4,3,0.4926742758168601
context_aware,effectiveness_hierarchical,"(4,4)",4,4,
context_aware,consistency_hierarchical,"(4,4)",4,0,0.8251066934075808
context_aware,consistency_hierarchical,"(4,4)",4,1,0.7287763131091767
context_aware,consistency_hierarchical,"(4,4)",4,2,0.6761724640378417
context_aware,consistency_hierarchical,"(4,4)",4,3,0.6580365821118954
context_aware,consistency_hierarchical,"(4,4)",4,4,
context_aware,NMI_hierarchical,"(4,8)",0,0,0.8848271373358727
context_aware,NMI_hierarchical,"(4,8)",0,1,0.7089189220121469
context_aware,NMI_hierarchical,"(4,8)",0,2,0.6394726621806459
context_aware,NMI_hierarchical,"(4,8)",0,3,0.6206598256888258
context_aware,NMI_hierarchical,"(4,8)",0,4,
context_aware,effectiveness_hierarchical,"(4,8)",0,0,0.9965658638343708
context_aware,effectiveness_hierarchical,"(4,8)",0,1,0.6751219017860071
context_aware,effectiveness_hierarchical,"(4,8)",0,2,0.5654762735141303
context_aware,effectiveness_hierarchical,"(4,8)",0,3,0.5384348280850668
context_aware,effectiveness_hierarchical,"(4,8)",0,4,
context_aware,consistency_hierarchical,"(4,8)",0,0,0.7956192982999202
context_aware,consistency_hierarchical,"(4,8)",0,1,0.7462780637433433
context_aware,consistency_hierarchical,"(4,8)",0,2,0.7357505956448036
context_aware,consistency_hierarchical,"(4,8)",0,3,0.7325244749581585
context_aware,consistency_hierarchical,"(4,8)",0,4,
context_aware,NMI_hierarchical,"(4,8)",1,0,0.8936328832216146
context_aware,NMI_hierarchical,"(4,8)",1,1,0.7112714893900941
context_aware,NMI_hierarchical,"(4,8)",1,2,0.6471253703924778
context_aware,NMI_hierarchical,"(4,8)",1,3,0.6276121174287485
context_aware,NMI_hierarchical,"(4,8)",1,4,
context_aware,effectiveness_hierarchical,"(4,8)",1,0,1.0
context_aware,effectiveness_hierarchical,"(4,8)",1,1,0.6811770130580472
context_aware,effectiveness_hierarchical,"(4,8)",1,2,0.5790603854849976
context_aware,effectiveness_hierarchical,"(4,8)",1,3,0.5516752252981644
context_aware,effectiveness_hierarchical,"(4,8)",1,4,
context_aware,consistency_hierarchical,"(4,8)",1,0,0.8077182245110207
context_aware,consistency_hierarchical,"(4,8)",1,1,0.7441480323714923
context_aware,consistency_hierarchical,"(4,8)",1,2,0.7333229731873969
context_aware,consistency_hierarchical,"(4,8)",1,3,0.7277909559589755
context_aware,consistency_hierarchical,"(4,8)",1,4,
context_aware,NMI_hierarchical,"(4,8)",2,0,0.8938190560341563
context_aware,NMI_hierarchical,"(4,8)",2,1,0.7046383905277045
context_aware,NMI_hierarchical,"(4,8)",2,2,0.6198088510391492
context_aware,NMI_hierarchical,"(4,8)",2,3,0.595509582305997
context_aware,NMI_hierarchical,"(4,8)",2,4,
context_aware,effectiveness_hierarchical,"(4,8)",2,0,0.9861769638077155
context_aware,effectiveness_hierarchical,"(4,8)",2,1,0.6611570481721512
context_aware,effectiveness_hierarchical,"(4,8)",2,2,0.5371054409877587
context_aware,effectiveness_hierarchical,"(4,8)",2,3,0.5060868261931297
context_aware,effectiveness_hierarchical,"(4,8)",2,4,
context_aware,consistency_hierarchical,"(4,8)",2,0,0.8172788716426949
context_aware,consistency_hierarchical,"(4,8)",2,1,0.7542414796679766
context_aware,consistency_hierarchical,"(4,8)",2,2,0.7326171178845723
context_aware,consistency_hierarchical,"(4,8)",2,3,0.7233154383068916
context_aware,consistency_hierarchical,"(4,8)",2,4,
context_aware,NMI_hierarchical,"(4,8)",3,0,0.8672669687972154
context_aware,NMI_hierarchical,"(4,8)",3,1,0.6401023174721173
context_aware,NMI_hierarchical,"(4,8)",3,2,0.5283691167278894
context_aware,NMI_hierarchical,"(4,8)",3,3,0.4853209305347792
context_aware,NMI_hierarchical,"(4,8)",3,4,
context_aware,effectiveness_hierarchical,"(4,8)",3,0,0.8529956091913278
context_aware,effectiveness_hierarchical,"(4,8)",3,1,0.5318240497501393
context_aware,effectiveness_hierarchical,"(4,8)",3,2,0.40761760066775776
context_aware,effectiveness_hierarchical,"(4,8)",3,3,0.36697373723439486
context_aware,effectiveness_hierarchical,"(4,8)",3,4,
context_aware,consistency_hierarchical,"(4,8)",3,0,0.8820239986459779
context_aware,consistency_hierarchical,"(4,8)",3,1,0.803742644071087
context_aware,consistency_hierarchical,"(4,8)",3,2,0.7507773249742993
context_aware,consistency_hierarchical,"(4,8)",3,3,0.7163355642496998
context_aware,consistency_hierarchical,"(4,8)",3,4,
context_aware,NMI_hierarchical,"(4,8)",4,0,0.8261617077948693
context_aware,NMI_hierarchical,"(4,8)",4,1,0.6227192823054936
context_aware,NMI_hierarchical,"(4,8)",4,2,0.5378992377511346
context_aware,NMI_hierarchical,"(4,8)",4,3,0.49941393816569757
context_aware,NMI_hierarchical,"(4,8)",4,4,
context_aware,effectiveness_hierarchical,"(4,8)",4,0,0.8498384905025826
context_aware,effectiveness_hierarchical,"(4,8)",4,1,0.5348803928945773
context_aware,effectiveness_hierarchical,"(4,8)",4,2,0.42711323621806396
context_aware,effectiveness_hierarchical,"(4,8)",4,3,0.3872576855828562
context_aware,effectiveness_hierarchical,"(4,8)",4,4,
context_aware,consistency_hierarchical,"(4,8)",4,0,0.803768451675828
context_aware,consistency_hierarchical,"(4,8)",4,1,0.7450769823092397
context_aware,consistency_hierarchical,"(4,8)",4,2,0.7262855012275555
context_aware,consistency_hierarchical,"(4,8)",4,3,0.7030202777673551
context_aware,consistency_hierarchical,"(4,8)",4,4,
context_aware,NMI_hierarchical,"(5,4)",0,0,0.8966566771637619
context_aware,NMI_hierarchical,"(5,4)",0,1,0.6758598255134226
context_aware,NMI_hierarchical,"(5,4)",0,2,0.5850088047647347
