game_nr,message,targets,fixed indices,context condition,distractors,accuracy
1325,"[3, 4]",[1. 1. 1. 1.],[1. 1. 1. 1.],0,[3. 0. 2. 0.],0.9998587369918823
375,"[3, 4]",[3. 1. 1. 2.],[1. 1. 1. 1.],0,[0. 3. 2. 3.],0.9968650937080383
3430,"[3, 4]",[3. 2. 1. 1.],[1. 1. 1. 1.],0,[2. 3. 0. 3.],0.9999701380729675
1918,"[3, 4]",[3. 3. 1. 1.],[1. 1. 1. 1.],2,[1. 3. 3. 1.],0.9999980330467224
1331,"[3, 4]",[1. 1. 1. 3.],[1. 1. 1. 0.],0,[2. 2. 3. 1.],0.9999921917915344
1923,"[3, 4]",[3. 1. 1. 1.],[1. 1. 1. 1.],1,[1. 3. 2. 1.],0.9652325510978699
317,"[3, 4]",[2. 1. 1. 2.],[1. 0. 1. 1.],0,[3. 3. 0. 0.],0.9999950528144836
3565,"[3, 4]",[2. 1. 1. 2.],[0. 0. 1. 1.],0,[1. 1. 3. 0.],0.9999997019767761
2239,"[3, 4]",[1. 1. 1. 2.],[0. 0. 1. 1.],0,[2. 1. 0. 3.],0.9999991655349731
1076,"[3, 4]",[3. 1. 1. 1.],[1. 1. 1. 1.],1,[1. 1. 0. 3.],0.9999871253967285
2718,"[3, 4, 4]",[2. 2. 1. 1.],[0. 1. 1. 1.],0,[2. 0. 2. 2.],0.9968749284744263
2815,"[3, 4, 4]",[1. 2. 1. 3.],[0. 1. 1. 1.],2,[2. 2. 3. 3.],0.9999999403953552
2722,"[3, 4, 4]",[3. 0. 1. 1.],[1. 0. 1. 1.],1,[3. 3. 3. 2.],0.96875
2705,"[3, 4, 4]",[1. 0. 1. 2.],[0. 1. 1. 1.],0,[3. 1. 3. 1.],0.9968745708465576
2696,"[3, 4, 4]",[0. 1. 1. 1.],[1. 0. 1. 1.],0,[1. 3. 0. 0.],1.0000001192092896
2803,"[3, 4, 4]",[0. 2. 1. 1.],[1. 1. 1. 1.],0,[3. 3. 3. 2.],1.0
2694,"[3, 4, 4]",[3. 2. 1. 1.],[1. 1. 1. 1.],1,[3. 3. 2. 2.],1.0
2726,"[3, 4, 4]",[0. 0. 1. 0.],[1. 1. 1. 1.],0,[2. 1. 2. 1.],0.96875
2526,"[3, 4, 4]",[3. 3. 1. 1.],[1. 0. 1. 1.],0,[2. 3. 0. 3.],0.999883770942688
2648,"[3, 4, 4]",[2. 0. 1. 2.],[1. 1. 1. 0.],2,[2. 0. 2. 0.],1.0000001192092896
2175,"[3, 4, 4]",[2. 0. 1. 3.],[1. 1. 1. 0.],1,[2. 1. 2. 2.],1.0
2185,"[3, 4, 4]",[0. 2. 1. 0.],[1. 1. 1. 0.],0,[1. 3. 3. 2.],0.9999997615814209
2199,"[3, 4, 4]",[0. 1. 1. 2.],[1. 1. 1. 1.],3,[0. 1. 3. 2.],0.9999998807907104
2228,"[3, 4, 4]",[0. 3. 1. 2.],[1. 1. 1. 1.],3,[0. 3. 2. 2.],0.9999265074729919
2235,"[3, 4, 4]",[2. 1. 1. 0.],[1. 1. 1. 0.],1,[1. 1. 2. 3.],0.9998731017112732
2241,"[3, 4, 4]",[3. 0. 1. 0.],[1. 0. 1. 1.],2,[3. 0. 0. 0.],1.0
2253,"[3, 4, 4]",[0. 0. 1. 1.],[1. 0. 1. 1.],2,[0. 2. 2. 1.],0.9999998807907104
2257,"[3, 4, 4]",[3. 1. 1. 2.],[0. 1. 1. 1.],2,[0. 1. 3. 2.],1.0
2260,"[3, 4, 4]",[3. 1. 1. 0.],[1. 1. 1. 1.],1,[0. 3. 3. 0.],0.9999587535858154
2421,"[3, 4, 4]",[3. 0. 1. 0.],[1. 1. 1. 1.],1,[1. 3. 2. 0.],0.999984860420227
2684,"[3, 4, 4]",[2. 3. 1. 0.],[1. 1. 1. 1.],3,[2. 3. 2. 0.],1.0
2424,"[3, 4, 4]",[2. 2. 1. 0.],[0. 1. 1. 1.],0,[3. 1. 0. 2.],0.9995033144950867
2451,"[3, 4, 4]",[0. 2. 1. 2.],[0. 1. 1. 1.],2,[3. 2. 3. 2.],1.0000001192092896
2464,"[3, 4, 4]",[2. 2. 1. 1.],[1. 1. 1. 1.],2,[2. 2. 0. 0.],0.9999999403953552
2505,"[3, 4, 4]",[3. 2. 1. 0.],[1. 1. 1. 1.],0,[2. 1. 0. 1.],0.9759315848350525
2520,"[3, 4, 4]",[0. 2. 1. 0.],[0. 1. 1. 1.],0,[0. 0. 2. 1.],0.9999998807907104
2531,"[3, 4, 4]",[0. 2. 1. 0.],[1. 1. 1. 1.],0,[2. 1. 0. 1.],1.0
2586,"[3, 4, 4]",[1. 3. 1. 3.],[1. 1. 1. 1.],2,[3. 3. 0. 3.],0.9999994039535522
2605,"[3, 4, 4]",[3. 0. 1. 1.],[1. 1. 1. 1.],0,[0. 1. 2. 0.],0.9885070323944092
2611,"[3, 4, 4]",[2. 2. 1. 3.],[1. 1. 1. 1.],3,[2. 2. 0. 3.],0.9999999403953552
2628,"[3, 4, 4]",[0. 2. 1. 3.],[1. 1. 1. 0.],0,[3. 0. 2. 3.],0.9999998807907104
2641,"[3, 4, 4]",[3. 2. 1. 2.],[1. 1. 1. 1.],2,[3. 0. 2. 2.],0.9999999403953552
2429,"[3, 4, 4]",[3. 2. 1. 0.],[0. 0. 1. 1.],0,[3. 3. 3. 1.],0.9996881484985352
2848,"[3, 4, 4]",[0. 2. 1. 2.],[1. 1. 1. 0.],2,[0. 2. 2. 1.],1.0
5,"[3, 4, 4]",[1. 0. 1. 0.],[1. 1. 1. 1.],3,[1. 0. 3. 0.],0.9999998807907104
2868,"[3, 4, 4]",[0. 0. 1. 1.],[1. 1. 1. 1.],1,[0. 2. 2. 0.],0.9875301718711853
3332,"[3, 4, 4]",[2. 2. 1. 0.],[0. 1. 1. 1.],2,[2. 2. 0. 0.],0.9592597484588623
3343,"[3, 4, 4]",[0. 2. 1. 1.],[1. 1. 1. 0.],0,[3. 0. 2. 0.],0.958341658115387
3368,"[3, 4, 4]",[0. 1. 1. 0.],[1. 0. 1. 1.],0,[2. 1. 2. 3.],0.9999999403953552
3373,"[3, 4, 4]",[2. 0. 1. 1.],[1. 1. 1. 1.],1,[0. 1. 0. 1.],0.9999999403953552
3378,"[3, 4, 4]",[1. 2. 1. 1.],[1. 1. 1. 1.],0,[2. 0. 0. 0.],0.9999803900718689
3410,"[3, 4, 4]",[2. 2. 1. 3.],[1. 0. 1. 0.],0,[3. 2. 3. 1.],0.9999999403953552
3413,"[3, 4, 4]",[1. 0. 1. 3.],[1. 1. 1. 1.],2,[1. 2. 0. 3.],0.9999999403953552
3415,"[3, 4, 4]",[2. 1. 1. 2.],[0. 1. 1. 1.],2,[0. 1. 0. 2.],0.9999999403953552
3416,"[3, 4, 4]",[0. 0. 1. 0.],[1. 1. 1. 1.],3,[0. 0. 3. 0.],1.0
3505,"[3, 4, 4]",[0. 0. 1. 1.],[1. 0. 1. 0.],0,[1. 0. 2. 0.],0.9999999403953552
3328,"[3, 4, 4]",[2. 1. 1. 2.],[1. 1. 1. 0.],1,[3. 1. 2. 0.],0.959366500377655
3516,"[3, 4, 4]",[2. 1. 1. 2.],[1. 1. 1. 0.],2,[2. 1. 2. 0.],1.0
3560,"[3, 4, 4]",[1. 2. 1. 0.],[1. 1. 1. 0.],0,[2. 3. 3. 3.],0.9999972581863403
3576,"[3, 4, 4]",[1. 1. 1. 1.],[1. 1. 1. 1.],0,[2. 3. 3. 2.],0.9999987483024597
3599,"[3, 4, 4]",[1. 0. 1. 2.],[1. 1. 1. 0.],0,[2. 2. 3. 3.],0.9967496991157532
3614,"[3, 4, 4]",[3. 0. 1. 3.],[1. 1. 1. 1.],2,[0. 0. 0. 3.],0.9999996423721313
3634,"[3, 4, 4]",[1. 3. 1. 1.],[1. 0. 1. 0.],0,[2. 2. 2. 0.],0.999999463558197
3642,"[3, 4, 4]",[2. 3. 1. 0.],[1. 0. 1. 1.],0,[1. 3. 3. 1.],1.0
3649,"[3, 4, 4]",[0. 2. 1. 1.],[1. 1. 1. 1.],1,[0. 3. 2. 0.],0.9691322445869446
3652,"[3, 4, 4]",[3. 3. 1. 1.],[0. 1. 1. 0.],1,[1. 3. 3. 1.],0.9691516757011414
3654,"[3, 4, 4]",[0. 0. 1. 0.],[0. 1. 1. 0.],0,[0. 3. 0. 1.],0.9691269993782043
3655,"[3, 4, 4]",[2. 1. 1. 2.],[1. 1. 1. 1.],0,[3. 0. 3. 1.],0.9782903790473938
3553,"[3, 4, 4]",[2. 1. 1. 2.],[1. 1. 1. 1.],2,[2. 2. 2. 2.],0.9999997019767761
2849,"[3, 4, 4]",[0. 0. 1. 3.],[0. 1. 1. 0.],1,[3. 0. 2. 2.],1.0
3284,"[3, 4, 4]",[0. 2. 1. 1.],[0. 1. 1. 1.],0,[3. 3. 2. 3.],0.9999999403953552
3267,"[3, 4, 4]",[0. 0. 1. 0.],[1. 1. 1. 1.],1,[1. 0. 2. 2.],1.0
2937,"[3, 4, 4]",[2. 0. 1. 2.],[1. 1. 1. 1.],1,[0. 0. 0. 3.],0.9999999403953552
2953,"[3, 4, 4]",[0. 2. 1. 1.],[0. 1. 1. 1.],2,[1. 2. 3. 1.],0.9927546381950378
2966,"[3, 4, 4]",[1. 2. 1. 1.],[1. 1. 1. 0.],0,[3. 1. 3. 0.],0.996883749961853
2969,"[3, 4, 4]",[2. 0. 1. 2.],[1. 0. 1. 0.],0,[0. 3. 2. 2.],0.9969630837440491
2976,"[3, 4, 4]",[1. 0. 1. 0.],[1. 0. 1. 0.],0,[3. 3. 0. 3.],0.9999989867210388
2977,"[3, 4, 4]",[1. 1. 1. 2.],[0. 1. 1. 1.],2,[0. 1. 2. 2.],1.0000001192092896
2167,"[3, 4, 4]",[0. 2. 1. 0.],[1. 1. 1. 0.],2,[0. 2. 0. 0.],1.0
2986,"[3, 4, 4]",[0. 2. 1. 0.],[1. 1. 1. 1.],2,[0. 1. 0. 0.],0.9999999403953552
3009,"[3, 4, 4]",[0. 0. 1. 1.],[1. 0. 1. 1.],0,[3. 3. 2. 0.],0.9994879961013794
3036,"[3, 4, 4]",[2. 1. 1. 1.],[1. 1. 1. 0.],1,[3. 1. 2. 0.],1.0000001192092896
3274,"[3, 4, 4]",[0. 3. 1. 2.],[1. 1. 1. 1.],3,[0. 3. 3. 2.],1.0
3037,"[3, 4, 4]",[0. 0. 1. 3.],[1. 0. 1. 1.],2,[0. 3. 0. 3.],1.0000001192092896
3061,"[3, 4, 4]",[3. 1. 1. 3.],[1. 1. 1. 1.],2,[3. 3. 3. 3.],1.0
3063,"[3, 4, 4]",[3. 2. 1. 1.],[1. 1. 1. 1.],0,[0. 1. 3. 2.],0.9999985098838806
3069,"[3, 4, 4]",[0. 2. 1. 1.],[1. 1. 1. 0.],1,[0. 3. 2. 3.],0.9999997615814209
3072,"[3, 4, 4]",[3. 0. 1. 3.],[1. 0. 1. 0.],0,[2. 3. 3. 1.],0.9999942779541016
3114,"[3, 4, 4]",[0. 3. 1. 2.],[1. 1. 1. 1.],3,[0. 3. 3. 2.],1.0000001192092896
3125,"[3, 4, 4]",[3. 2. 1. 1.],[0. 1. 1. 1.],2,[0. 2. 0. 1.],1.0
3127,"[3, 4, 4]",[0. 2. 1. 0.],[1. 1. 1. 1.],2,[1. 2. 2. 0.],0.9999999403953552
3145,"[3, 4, 4]",[2. 2. 1. 0.],[1. 1. 1. 1.],0,[0. 0. 0. 2.],0.9968265891075134
3185,"[3, 4, 4]",[0. 2. 1. 3.],[1. 1. 1. 1.],3,[0. 2. 0. 3.],0.9999999403953552
3214,"[3, 4, 4]",[0. 0. 1. 3.],[1. 1. 1. 1.],3,[0. 0. 0. 3.],0.9999998807907104
3038,"[3, 4, 4]",[0. 1. 1. 3.],[1. 1. 1. 1.],3,[0. 1. 0. 3.],1.0
2163,"[3, 4, 4]",[2. 0. 1. 3.],[0. 1. 1. 1.],2,[3. 0. 2. 3.],0.9999999403953552
1887,"[3, 4, 4]",[2. 1. 1. 2.],[1. 1. 1. 1.],0,[1. 2. 3. 3.],0.9999999403953552
2062,"[3, 4, 4]",[1. 0. 1. 2.],[1. 1. 1. 1.],3,[1. 0. 3. 2.],0.9998149871826172
516,"[3, 4, 4]",[1. 3. 1. 2.],[0. 0. 1. 1.],1,[2. 2. 3. 2.],0.9999999403953552
523,"[3, 4, 4]",[0. 1. 1. 1.],[1. 1. 1. 1.],2,[0. 0. 2. 1.],0.9999999403953552
547,"[3, 4, 4]",[2. 1. 1. 2.],[1. 0. 1. 1.],1,[0. 1. 3. 2.],0.987845242023468
568,"[3, 4, 4]",[2. 1. 1. 1.],[1. 1. 1. 1.],2,[1. 1. 3. 1.],0.9999998807907104
644,"[3, 4, 4]",[0. 2. 1. 1.],[0. 1. 1. 1.],0,[1. 1. 2. 3.],0.9997971057891846
706,"[3, 4, 4]",[3. 0. 1. 2.],[1. 0. 1. 1.],1,[0. 0. 3. 2.],0.999653697013855
735,"[3, 4, 4]",[0. 3. 1. 1.],[1. 1. 1. 1.],3,[0. 3. 0. 1.],0.9694273471832275
755,"[3, 4, 4]",[1. 3. 1. 3.],[0. 0. 1. 1.],1,[3. 2. 2. 3.],0.9999999403953552
817,"[3, 4, 4]",[0. 3. 1. 1.],[1. 1. 1. 0.],1,[2. 3. 3. 2.],1.0
843,"[3, 4, 4]",[2. 1. 1. 2.],[1. 1. 1. 1.],0,[1. 3. 0. 1.],1.0
500,"[3, 4, 4]",[0. 0. 1. 0.],[1. 1. 1. 1.],0,[2. 2. 3. 3.],1.0
859,"[3, 4, 4]",[0. 1. 1. 1.],[0. 1. 1. 1.],0,[3. 3. 0. 0.],0.9947950839996338
898,"[3, 4, 4]",[2. 2. 1. 3.],[0. 1. 1. 0.],1,[0. 2. 3. 2.],0.9906730651855469
899,"[3, 4, 4]",[1. 2. 1. 3.],[1. 0. 1. 0.],0,[3. 2. 0. 0.],0.9915449023246765
905,"[3, 4, 4]",[3. 1. 1. 1.],[1. 1. 1. 1.],2,[3. 1. 0. 3.],0.990757942199707
927,"[3, 4, 4]",[3. 0. 1. 0.],[1. 1. 1. 1.],2,[3. 1. 0. 0.],0.9999998807907104
948,"[3, 4, 4]",[1. 0. 1. 3.],[1. 1. 1. 1.],1,[2. 2. 3. 3.],0.9999990463256836
986,"[3, 4, 4]",[0. 1. 1. 1.],[1. 1. 1. 1.],1,[2. 0. 3. 1.],0.9969388246536255
1017,"[3, 4, 4]",[2. 1. 1. 0.],[1. 1. 1. 1.],1,[1. 1. 0. 3.],1.0
1071,"[3, 4, 4]",[3. 2. 1. 1.],[1. 1. 1. 1.],3,[3. 2. 0. 1.],0.9999997615814209
1078,"[3, 4, 4]",[1. 2. 1. 1.],[0. 0. 1. 1.],0,[1. 3. 3. 0.],0.9999684691429138
1112,"[3, 4, 4]",[0. 2. 1. 0.],[1. 0. 1. 0.],1,[0. 2. 0. 2.],0.9999999403953552
870,"[3, 4, 4]",[1. 0. 1. 0.],[1. 1. 1. 1.],0,[3. 2. 0. 1.],0.9999749064445496
481,"[3, 4, 4]",[2. 3. 1. 1.],[1. 0. 1. 0.],0,[3. 3. 0. 1.],1.0
472,"[3, 4, 4]",[2. 3. 1. 1.],[1. 0. 1. 0.],0,[1. 2. 3. 2.],1.0
446,"[3, 4, 4]",[0. 2. 1. 2.],[1. 1. 1. 1.],3,[0. 2. 2. 2.],0.9718568325042725
12,"[3, 4, 4]",[0. 0. 1. 0.],[1. 0. 1. 0.],1,[0. 3. 0. 3.],0.9999999403953552
32,"[3, 4, 4]",[3. 1. 1. 0.],[1. 0. 1. 1.],0,[2. 1. 2. 3.],0.9999997615814209
54,"[3, 4, 4]",[0. 1. 1. 2.],[1. 0. 1. 0.],0,[2. 1. 2. 2.],0.9999998807907104
104,"[3, 4, 4]",[2. 2. 1. 1.],[0. 1. 1. 1.],2,[2. 2. 3. 1.],1.0
155,"[3, 4, 4]",[1. 3. 1. 0.],[0. 0. 1. 1.],0,[1. 0. 0. 1.],0.9999998807907104
156,"[3, 4, 4]",[3. 2. 1. 1.],[1. 1. 1. 1.],1,[3. 3. 3. 2.],1.0
180,"[3, 4, 4]",[1. 0. 1. 1.],[1. 0. 1. 1.],1,[1. 1. 0. 2.],0.9874754548072815
189,"[3, 4, 4]",[2. 0. 1. 0.],[0. 0. 1. 1.],0,[3. 3. 2. 2.],0.9875417947769165
203,"[3, 4, 4]",[1. 2. 1. 0.],[0. 1. 1. 1.],0,[1. 3. 0. 1.],0.9695690870285034
256,"[3, 4, 4]",[3. 1. 1. 1.],[0. 1. 1. 1.],1,[3. 1. 2. 2.],0.9999999403953552
282,"[3, 4, 4]",[0. 3. 1. 2.],[1. 0. 1. 1.],0,[3. 3. 0. 3.],0.9999998211860657
288,"[3, 4, 4]",[1. 0. 1. 1.],[1. 0. 1. 1.],1,[3. 2. 3. 1.],0.9999995827674866
304,"[3, 4, 4]",[0. 1. 1. 1.],[1. 1. 1. 1.],0,[1. 2. 3. 3.],1.0000001192092896
325,"[3, 4, 4]",[1. 1. 1. 1.],[1. 0. 1. 1.],1,[3. 2. 2. 1.],0.9999958872795105
340,"[3, 4, 4]",[3. 2. 1. 2.],[1. 1. 1. 1.],2,[2. 2. 0. 2.],0.9889647364616394
341,"[3, 4, 4]",[2. 1. 1. 0.],[1. 1. 1. 1.],1,[1. 3. 2. 0.],0.9892877340316772
343,"[3, 4, 4]",[2. 3. 1. 0.],[1. 1. 1. 0.],1,[3. 3. 0. 1.],0.9903528094291687
368,"[3, 4, 4]",[0. 3. 1. 0.],[1. 0. 1. 1.],0,[2. 2. 0. 2.],0.996874988079071
381,"[3, 4, 4]",[2. 2. 1. 3.],[1. 1. 1. 1.],2,[1. 2. 2. 3.],0.996874988079071
388,"[3, 4, 4]",[3. 1. 1. 1.],[1. 1. 1. 1.],1,[3. 3. 2. 3.],1.0
395,"[3, 4, 4]",[3. 1. 1. 0.],[1. 1. 1. 1.],0,[2. 3. 2. 1.],0.9999994039535522
434,"[3, 4, 4]",[0. 3. 1. 0.],[1. 0. 1. 1.],0,[2. 2. 3. 3.],0.9715624451637268
442,"[3, 4, 4]",[1. 0. 1. 2.],[1. 1. 1. 0.],1,[0. 0. 3. 0.],0.9711096882820129
1133,"[3, 4, 4]",[1. 2. 1. 1.],[0. 1. 1. 0.],0,[1. 0. 0. 2.],0.9999999403953552
1148,"[3, 4, 4]",[2. 3. 1. 0.],[1. 0. 1. 1.],0,[0. 2. 2. 1.],1.0000001192092896
1149,"[3, 4, 4]",[1. 0. 1. 0.],[1. 1. 1. 1.],1,[1. 2. 0. 1.],1.0
1163,"[3, 4, 4]",[3. 1. 1. 1.],[1. 1. 1. 0.],0,[0. 3. 3. 3.],0.9968163371086121
1683,"[3, 4, 4]",[2. 3. 1. 2.],[1. 1. 1. 1.],1,[0. 3. 3. 1.],0.9938226938247681
1698,"[3, 4, 4]",[2. 0. 1. 1.],[1. 1. 1. 1.],2,[2. 0. 2. 2.],0.968752920627594
1728,"[3, 4, 4]",[2. 0. 1. 0.],[1. 0. 1. 1.],0,[1. 3. 2. 1.],0.9999999403953552
1738,"[3, 4, 4]",[0. 3. 1. 1.],[1. 1. 1. 1.],2,[0. 3. 3. 3.],0.9999998807907104
1760,"[3, 4, 4]",[2. 0. 1. 3.],[1. 1. 1. 0.],0,[3. 3. 3. 2.],1.0000001192092896
1782,"[3, 4, 4]",[2. 2. 1. 0.],[1. 1. 1. 1.],3,[2. 2. 3. 0.],1.0
1790,"[3, 4, 4]",[1. 0. 1. 0.],[1. 1. 1. 1.],1,[1. 2. 0. 2.],1.0
1805,"[3, 4, 4]",[1. 1. 1. 2.],[1. 1. 1. 1.],2,[3. 1. 0. 2.],0.9999994039535522
1838,"[3, 4, 4]",[3. 0. 1. 0.],[1. 1. 1. 1.],1,[2. 0. 2. 1.],0.9999992251396179
1840,"[3, 4, 4]",[3. 1. 1. 3.],[1. 1. 1. 1.],1,[2. 2. 2. 3.],0.9736445546150208
1841,"[3, 4, 4]",[0. 3. 1. 2.],[0. 1. 1. 1.],2,[0. 3. 0. 2.],0.9746602177619934
1848,"[3, 4, 4]",[2. 1. 1. 1.],[1. 1. 1. 1.],3,[2. 1. 3. 1.],0.9743630886077881
1867,"[3, 4, 4]",[0. 2. 1. 3.],[1. 0. 1. 1.],2,[0. 2. 2. 3.],0.999966561794281
3725,"[3, 4, 4]",[0. 0. 1. 2.],[1. 1. 1. 1.],2,[0. 1. 3. 2.],0.9999997019767761
1908,"[3, 4, 4]",[1. 0. 1. 2.],[1. 1. 1. 0.],2,[1. 0. 2. 1.],1.0000001192092896
1939,"[3, 4, 4]",[2. 0. 1. 1.],[1. 1. 1. 1.],1,[3. 0. 2. 0.],0.9622558951377869
1940,"[3, 4, 4]",[3. 3. 1. 0.],[1. 0. 1. 0.],1,[3. 1. 2. 3.],0.9622425436973572
1982,"[3, 4, 4]",[3. 1. 1. 1.],[1. 1. 1. 1.],2,[2. 1. 3. 1.],0.9647219181060791
2013,"[3, 4, 4]",[0. 2. 1. 1.],[1. 1. 1. 1.],3,[0. 2. 0. 1.],0.999886155128479
2026,"[3, 4, 4]",[3. 3. 1. 1.],[1. 0. 1. 1.],1,[0. 3. 0. 1.],0.9695637226104736
2028,"[3, 4, 4]",[3. 1. 1. 1.],[1. 1. 1. 1.],1,[1. 3. 2. 1.],0.9702253341674805
2040,"[3, 4, 4]",[0. 2. 1. 2.],[1. 1. 1. 0.],1,[2. 2. 2. 1.],0.9999698400497437
2047,"[3, 4, 4]",[1. 2. 1. 1.],[1. 1. 1. 1.],0,[3. 1. 2. 3.],0.9998742938041687
1652,"[3, 4, 4]",[3. 2. 1. 2.],[1. 0. 1. 1.],1,[0. 2. 0. 2.],0.9999948740005493
2067,"[3, 4, 4]",[3. 1. 1. 1.],[1. 0. 1. 0.],0,[0. 1. 2. 1.],0.9754323363304138
1638,"[3, 4, 4]",[3. 2. 1. 2.],[1. 1. 1. 1.],1,[2. 2. 3. 1.],0.9999887347221375
1597,"[3, 4, 4]",[2. 0. 1. 2.],[1. 0. 1. 0.],0,[1. 2. 2. 1.],0.9565665125846863
1166,"[3, 4, 4]",[2. 3. 1. 1.],[1. 0. 1. 0.],0,[0. 2. 2. 2.],0.9969733357429504
1167,"[3, 4, 4]",[0. 0. 1. 0.],[1. 1. 1. 1.],0,[3. 2. 3. 3.],0.9971731305122375
1187,"[3, 4, 4]",[2. 1. 1. 0.],[1. 0. 1. 1.],2,[2. 0. 2. 0.],0.9718749523162842
