game_nr,message,targets,fixed indices,context condition,distractors,accuracy
942,[1],[2. 1. 3. 2.],[1. 1. 1. 1.],3,[2. 2. 3. 2.],0.9999924302101135
2689,[1],[2. 2. 1. 3.],[0. 0. 1. 1.],1,[0. 1. 1. 1.],0.9477180242538452
863,[1],[0. 1. 2. 1.],[1. 1. 1. 1.],2,[1. 3. 2. 1.],0.9763046503067017
2699,[1],[1. 3. 0. 3.],[1. 0. 1. 1.],2,[1. 0. 0. 0.],0.9428055286407471
693,[1],[1. 1. 2. 3.],[1. 1. 1. 1.],3,[1. 0. 2. 3.],0.9969607591629028
848,[1],[3. 1. 0. 0.],[1. 1. 1. 1.],3,[3. 2. 0. 0.],0.9750402569770813
1783,[1],[1. 1. 1. 2.],[0. 1. 1. 1.],1,[1. 2. 2. 2.],0.9999997019767761
842,[1],[3. 1. 2. 2.],[0. 1. 1. 1.],2,[3. 0. 2. 2.],0.9703893065452576
2917,[1],[0. 1. 1. 1.],[1. 1. 0. 1.],1,[3. 0. 3. 1.],0.9875000715255737
835,[1],[0. 2. 3. 3.],[1. 1. 1. 1.],2,[0. 2. 1. 0.],0.972974419593811
2680,[1],[3. 1. 3. 3.],[1. 1. 1. 1.],3,[3. 2. 3. 3.],0.9843726754188538
716,[1],[2. 1. 1. 2.],[1. 1. 1. 1.],2,[2. 2. 2. 2.],0.9627443552017212
813,[1],[0. 1. 1. 3.],[1. 1. 0. 1.],1,[0. 0. 2. 1.],0.9906250238418579
2901,[1],[3. 2. 1. 3.],[0. 1. 1. 1.],2,[1. 2. 1. 1.],0.9874994158744812
2897,[1],[1. 3. 1. 3.],[1. 0. 0. 1.],1,[1. 1. 2. 2.],0.9874951243400574
2773,[1],[0. 1. 0. 0.],[1. 1. 1. 1.],3,[0. 3. 0. 0.],0.9718740582466125
2795,[1],[1. 1. 3. 2.],[0. 1. 0. 0.],0,[0. 0. 1. 3.],0.9760519862174988
2805,[1],[1. 1. 1. 3.],[0. 1. 1. 1.],2,[1. 2. 1. 3.],0.9876165390014648
2817,[1],[2. 1. 0. 2.],[1. 1. 1. 0.],1,[2. 3. 2. 1.],0.9979782104492188
2840,[1],[0. 1. 0. 1.],[0. 1. 1. 0.],0,[2. 3. 3. 2.],0.9999997615814209
2852,[1],[1. 1. 2. 0.],[0. 1. 1. 0.],1,[0. 3. 2. 3.],0.9514477849006653
718,[1],[0. 1. 2. 3.],[1. 1. 0. 1.],2,[0. 1. 0. 0.],0.9664413332939148
868,[1],[3. 1. 3. 3.],[1. 1. 1. 1.],3,[3. 2. 3. 3.],0.9718746542930603
2675,[1],[3. 1. 3. 0.],[0. 1. 0. 0.],0,[0. 3. 3. 3.],0.9836629033088684
3007,[1],[0. 1. 0. 0.],[1. 1. 1. 1.],1,[3. 2. 3. 0.],0.9999999403953552
939,[1],[0. 1. 1. 2.],[1. 1. 1. 1.],3,[0. 2. 1. 2.],0.9999998807907104
613,[1],[1. 1. 1. 3.],[1. 1. 1. 1.],2,[1. 0. 0. 3.],0.9790393114089966
2580,[1],[2. 1. 1. 3.],[0. 1. 1. 1.],2,[1. 2. 1. 3.],0.9563066959381104
616,[1],[3. 1. 1. 3.],[1. 1. 1. 1.],2,[3. 3. 3. 3.],0.9782604575157166
926,[1],[0. 0. 1. 3.],[0. 0. 1. 1.],1,[1. 0. 1. 1.],0.9662987589836121
916,[1],[1. 1. 1. 3.],[1. 1. 0. 1.],2,[1. 1. 3. 0.],0.9669985771179199
3091,[1],[1. 1. 2. 3.],[1. 1. 1. 1.],2,[2. 3. 2. 3.],0.9711150527000427
3088,[1],[0. 1. 1. 3.],[0. 1. 1. 1.],1,[2. 2. 0. 3.],0.9662837386131287
629,[1],[3. 1. 0. 3.],[1. 1. 0. 1.],1,[3. 3. 2. 0.],0.969048798084259
2631,[1],[3. 1. 1. 3.],[1. 1. 0. 1.],2,[3. 2. 3. 3.],0.9906247854232788
2640,[1],[0. 1. 1. 3.],[1. 1. 0. 1.],0,[2. 0. 1. 0.],0.9999830722808838
899,[1],[3. 1. 1. 3.],[0. 1. 1. 1.],0,[3. 0. 3. 1.],0.9999997019767761
896,[1],[3. 1. 1. 3.],[1. 1. 1. 1.],3,[3. 0. 1. 3.],0.9999992251396179
2644,[1],[2. 1. 1. 2.],[0. 1. 1. 1.],0,[0. 3. 0. 3.],0.9999950528144836
2646,[1],[3. 1. 2. 1.],[0. 1. 1. 1.],2,[1. 0. 2. 1.],0.9999985694885254
2648,[1],[0. 1. 0. 3.],[1. 1. 1. 0.],2,[0. 0. 0. 1.],0.999996542930603
647,[1],[0. 1. 2. 1.],[1. 1. 0. 1.],2,[0. 3. 2. 1.],0.999996542930603
2653,[1],[1. 1. 3. 2.],[0. 1. 1. 1.],2,[2. 3. 3. 2.],0.9999997615814209
3026,[1],[3. 2. 1. 3.],[1. 1. 1. 1.],3,[3. 2. 1. 2.],0.991782009601593
656,[1],[3. 1. 3. 0.],[0. 1. 0. 1.],1,[0. 3. 1. 0.],0.9906232953071594
881,[1],[1. 1. 3. 0.],[0. 1. 1. 1.],2,[0. 2. 3. 0.],0.9999893307685852
2220,[1],[1. 1. 3. 3.],[0. 0. 0. 1.],0,[2. 3. 1. 0.],0.991688072681427
1288,[1],[3. 1. 0. 0.],[0. 1. 1. 0.],0,[0. 2. 1. 0.],0.9969370365142822
411,[1],[2. 1. 0. 3.],[0. 1. 1. 1.],0,[2. 2. 1. 2.],0.9843510389328003
386,[1],[0. 1. 2. 3.],[0. 1. 1. 1.],1,[0. 0. 2. 1.],0.9812498688697815
3648,[1],[3. 1. 0. 3.],[0. 1. 1. 1.],1,[1. 3. 0. 2.],0.9937455654144287
1915,[1],[3. 1. 0. 3.],[0. 1. 1. 1.],0,[0. 3. 1. 2.],0.9999991059303284
1655,[1],[1. 1. 3. 0.],[0. 1. 0. 1.],1,[2. 3. 1. 0.],0.9874424934387207
3623,[1],[3. 1. 1. 3.],[1. 1. 1. 1.],2,[3. 2. 2. 3.],0.9999998807907104
1634,[1],[0. 1. 2. 3.],[1. 1. 1. 1.],3,[0. 0. 2. 3.],0.9921024441719055
145,[1],[0. 1. 0. 0.],[1. 1. 1. 0.],2,[0. 2. 0. 0.],0.9905341863632202
154,[1],[0. 1. 3. 1.],[1. 1. 1. 1.],0,[3. 0. 1. 3.],0.99027019739151
1633,[1],[2. 0. 0. 3.],[1. 1. 1. 1.],3,[0. 0. 0. 3.],0.9936121106147766
1629,[1],[1. 3. 0. 3.],[1. 0. 1. 1.],2,[1. 2. 0. 0.],0.9751368761062622
1665,[1],[0. 1. 1. 0.],[0. 1. 0. 1.],1,[1. 2. 1. 0.],0.990619421005249
1617,[1],[2. 1. 0. 3.],[0. 1. 1. 1.],1,[2. 3. 2. 3.],0.9765264391899109
168,[1],[0. 3. 0. 3.],[0. 1. 1. 1.],1,[0. 3. 2. 0.],0.9864396452903748
1944,[1],[0. 1. 3. 3.],[1. 1. 0. 1.],2,[0. 3. 3. 3.],0.9906249046325684
3592,[1],[2. 1. 0. 1.],[1. 1. 1. 1.],2,[2. 3. 0. 2.],0.9937459826469421
1599,[1],[1. 1. 2. 3.],[1. 1. 1. 1.],3,[1. 3. 2. 3.],1.0
3588,[1],[0. 1. 0. 1.],[1. 1. 1. 1.],2,[0. 3. 2. 1.],0.9937493205070496
3585,[1],[1. 1. 1. 3.],[0. 1. 1. 1.],0,[2. 2. 0. 0.],0.9937493205070496
1990,[1],[0. 3. 0. 3.],[0. 1. 0. 1.],1,[2. 3. 3. 2.],0.9822362661361694
1567,[1],[3. 1. 2. 3.],[0. 1. 1. 1.],2,[0. 0. 2. 3.],0.9749995470046997
1994,[1],[2. 1. 0. 3.],[1. 1. 1. 0.],2,[2. 0. 0. 3.],0.9813441038131714
1616,[1],[1. 2. 2. 3.],[1. 1. 0. 1.],2,[1. 2. 1. 1.],0.9704197645187378
125,[1],[1. 0. 1. 3.],[0. 1. 1. 1.],1,[2. 0. 3. 0.],0.9936948418617249
1683,[1],[3. 1. 0. 3.],[0. 1. 0. 0.],0,[2. 0. 3. 2.],0.9812628626823425
108,[1],[0. 1. 1. 2.],[1. 1. 1. 1.],1,[0. 3. 0. 0.],0.9999998807907104
3724,[1],[1. 1. 1. 3.],[1. 1. 1. 0.],2,[1. 2. 1. 3.],0.9968588948249817
1822,[1],[1. 2. 3. 3.],[1. 1. 0. 1.],2,[1. 2. 3. 1.],0.987500011920929
40,[1],[3. 1. 1. 1.],[0. 1. 1. 1.],2,[0. 3. 1. 1.],0.9562488794326782
1851,[1],[3. 2. 1. 3.],[1. 1. 1. 1.],3,[3. 2. 1. 2.],0.9962301254272461
1721,[1],[3. 1. 1. 0.],[0. 1. 1. 1.],1,[0. 3. 0. 0.],0.9999998211860657
3709,[1],[0. 1. 2. 1.],[1. 0. 1. 1.],2,[0. 1. 2. 0.],0.9459982514381409
58,[1],[0. 1. 1. 1.],[0. 1. 1. 1.],2,[2. 2. 1. 1.],0.9999995231628418
3705,[1],[1. 1. 0. 1.],[1. 1. 1. 1.],3,[1. 2. 0. 1.],0.9468605518341064
3698,[1],[2. 1. 0. 2.],[1. 1. 1. 1.],2,[2. 2. 3. 2.],0.9466713070869446
1863,[1],[0. 1. 2. 0.],[1. 1. 0. 0.],1,[0. 0. 2. 2.],0.9874755144119263
1711,[1],[3. 1. 3. 3.],[0. 1. 1. 1.],2,[3. 1. 3. 2.],0.9513936042785645
67,[1],[3. 1. 1. 3.],[1. 1. 0. 0.],1,[3. 3. 1. 0.],0.9999876618385315
1695,[1],[0. 1. 1. 1.],[0. 1. 0. 0.],0,[1. 0. 0. 3.],0.9812109470367432
80,[1],[2. 1. 2. 3.],[0. 1. 1. 1.],1,[2. 2. 2. 0.],0.9996829628944397
3669,[1],[0. 1. 1. 1.],[1. 1. 0. 1.],2,[0. 2. 0. 1.],0.9687499403953552
1894,[1],[3. 1. 3. 3.],[1. 1. 1. 1.],3,[3. 3. 3. 3.],0.9906227588653564
83,[1],[1. 1. 1. 1.],[1. 1. 1. 1.],3,[1. 3. 1. 1.],0.9963228702545166
1687,[1],[3. 3. 0. 3.],[0. 1. 1. 1.],1,[1. 3. 3. 0.],0.9815856218338013
3663,[1],[1. 2. 1. 3.],[0. 0. 0. 1.],0,[0. 3. 0. 0.],0.9937499165534973
105,[1],[2. 1. 3. 3.],[1. 1. 1. 1.],2,[2. 3. 3. 0.],0.9999998211860657
3656,[1],[1. 1. 0. 3.],[1. 1. 0. 1.],1,[1. 0. 1. 2.],0.9937453866004944
388,[1],[2. 1. 0. 0.],[0. 1. 1. 1.],2,[2. 0. 0. 0.],0.981221079826355
3566,[1],[0. 0. 3. 2.],[1. 1. 1. 1.],1,[3. 0. 2. 1.],0.952025294303894
3571,[1],[1. 1. 3. 0.],[1. 1. 1. 1.],2,[1. 3. 2. 0.],0.999683678150177
2014,[1],[2. 2. 1. 3.],[1. 1. 0. 1.],2,[2. 2. 0. 0.],0.9860922694206238
2077,[1],[1. 1. 2. 3.],[1. 1. 0. 1.],2,[1. 3. 0. 3.],0.9906225800514221
3410,[1],[1. 1. 0. 3.],[0. 1. 1. 1.],2,[3. 1. 0. 0.],0.9841720461845398
2079,[1],[3. 3. 2. 3.],[0. 0. 0. 1.],0,[0. 0. 1. 2.],0.9906233549118042
1417,[1],[0. 1. 0. 1.],[1. 1. 1. 0.],1,[0. 3. 1. 2.],0.9906724691390991
2087,[1],[0. 1. 3. 2.],[0. 1. 1. 1.],2,[0. 0. 3. 2.],0.9813460111618042
3396,[1],[2. 0. 0. 3.],[1. 1. 1. 1.],3,[2. 0. 0. 2.],0.9848188161849976
1409,[1],[0. 1. 0. 3.],[1. 1. 1. 0.],2,[0. 0. 0. 1.],0.9906533360481262
3378,[1],[0. 1. 0. 3.],[1. 1. 1. 1.],2,[0. 2. 1. 3.],0.9906551241874695
1405,[1],[3. 3. 0. 3.],[0. 0. 0. 1.],0,[3. 0. 2. 1.],0.9991441369056702
1443,[1],[2. 1. 3. 1.],[0. 1. 1. 0.],1,[1. 3. 3. 1.],0.9968792200088501
1398,[1],[1. 1. 1. 2.],[1. 1. 1. 1.],2,[1. 0. 2. 2.],0.9994041919708252
3359,[1],[1. 1. 3. 3.],[0. 1. 1. 0.],1,[2. 3. 3. 3.],0.9968699812889099
1379,[1],[0. 1. 0. 0.],[0. 1. 1. 1.],2,[1. 0. 0. 0.],0.9885044693946838
1376,[1],[3. 1. 1. 2.],[1. 1. 1. 0.],2,[3. 0. 1. 0.],0.9875614047050476
360,[1],[2. 1. 1. 2.],[1. 1. 1. 1.],1,[2. 3. 0. 0.],0.953127384185791
1367,[1],[0. 3. 1. 3.],[0. 1. 1. 1.],1,[1. 3. 3. 2.],0.9999998807907104
2175,[1],[0. 1. 1. 1.],[1. 1. 0. 0.],1,[0. 0. 3. 2.],0.9999933838844299
2180,[1],[1. 2. 1. 3.],[0. 0. 0. 1.],0,[0. 1. 0. 0.],0.9689918756484985
1321,[1],[1. 1. 0. 0.],[0. 1. 1. 1.],2,[1. 3. 0. 0.],0.9905977249145508
1304,[1],[2. 3. 2. 3.],[1. 1. 0. 1.],2,[2. 3. 0. 2.],0.9937300682067871
2157,[1],[1. 0. 1. 3.],[0. 0. 1. 1.],0,[3. 1. 0. 0.],0.9824196100234985
1470,[1],[1. 1. 1. 0.],[1. 1. 1. 1.],3,[1. 0. 1. 0.],0.9999834895133972
306,[1],[0. 1. 3. 1.],[1. 1. 1. 1.],3,[0. 3. 3. 1.],0.9999998211860657
2057,[1],[2. 1. 0. 1.],[0. 1. 1. 0.],1,[3. 3. 0. 2.],0.9997396469116211
224,[1],[3. 1. 0. 2.],[0. 1. 0. 0.],0,[0. 0. 3. 1.],0.9999995827674866
2016,[1],[3. 1. 1. 3.],[1. 1. 1. 1.],1,[3. 0. 2. 0.],0.9999998211860657
234,[1],[1. 1. 3. 1.],[1. 1. 0. 1.],2,[1. 0. 1. 1.],0.9999960660934448
2020,[1],[0. 1. 2. 2.],[0. 1. 0. 0.],0,[3. 3. 3. 0.],0.9999866485595703
1547,[1],[3. 1. 2. 0.],[1. 1. 1. 0.],2,[3. 3. 2. 2.],0.9689276218414307
245,[1],[1. 3. 1. 3.],[0. 1. 1. 1.],2,[1. 3. 1. 0.],0.973220944404602
253,[1],[2. 1. 0. 3.],[1. 1. 1. 0.],2,[2. 2. 0. 2.],0.9595228433609009
3501,[1],[3. 1. 0. 1.],[0. 1. 1. 0.],0,[0. 0. 1. 1.],0.990624189376831
1536,[1],[0. 2. 2. 3.],[1. 0. 0. 1.],1,[0. 1. 0. 1.],0.9700575470924377
2032,[1],[3. 1. 0. 1.],[1. 1. 0. 0.],1,[3. 3. 2. 2.],0.978179395198822
774,[1],[1. 1. 1. 0.],[1. 1. 0. 1.],2,[1. 3. 3. 0.],0.9687381386756897
1484,[1],[3. 1. 3. 2.],[1. 1. 0. 1.],2,[3. 2. 3. 2.],0.9906243681907654
2037,[1],[0. 0. 1. 3.],[0. 1. 1. 1.],2,[1. 0. 1. 1.],0.9801709651947021
3453,[1],[2. 3. 1. 3.],[1. 0. 0. 1.],1,[2. 0. 0. 0.],0.9544267654418945
282,[1],[1. 1. 0. 1.],[1. 1. 1. 0.],2,[1. 0. 0. 0.],0.9874999523162842
2040,[1],[2. 3. 3. 3.],[1. 1. 1. 1.],3,[2. 3. 3. 0.],0.9850867986679077
2036,[1],[2. 1. 2. 0.],[1. 1. 1. 1.],3,[2. 0. 2. 0.],0.983830451965332
914,"[1, 3]",[2. 3. 0. 3.],[1. 1. 1. 1.],3,[2. 3. 1. 3.],0.968743085861206
1817,"[1, 3]",[1. 2. 1. 3.],[1. 0. 1. 0.],1,[1. 2. 0. 2.],0.9875000715255737
1998,"[1, 3]",[2. 1. 1. 1.],[1. 1. 1. 1.],3,[2. 1. 2. 1.],0.9885780215263367
1335,"[1, 3]",[0. 1. 0. 2.],[0. 1. 1. 0.],1,[3. 1. 2. 3.],0.974997341632843
1097,"[1, 3]",[1. 1. 1. 1.],[1. 0. 1. 1.],2,[1. 1. 0. 1.],0.9906250238418579
821,"[1, 3]",[1. 0. 0. 1.],[1. 1. 1. 1.],3,[1. 0. 1. 1.],0.9653663635253906
1505,"[1, 3]",[2. 2. 1. 3.],[0. 1. 1. 0.],1,[0. 2. 3. 2.],0.9906166195869446
1113,"[1, 3]",[2. 1. 0. 3.],[1. 1. 1. 0.],2,[2. 1. 3. 0.],0.965624988079071
849,"[1, 3]",[0. 3. 1. 1.],[1. 1. 1. 1.],3,[0. 3. 0. 1.],0.9836032390594482
966,"[1, 3]",[3. 0. 1. 0.],[1. 0. 1. 1.],2,[3. 0. 0. 0.],0.9906249046325684
1542,"[1, 3]",[3. 2. 1. 1.],[0. 1. 1. 1.],2,[0. 2. 0. 1.],0.970008134841919
1,"[1, 3]",[0. 3. 1. 1.],[1. 1. 1. 1.],0,[2. 0. 2. 2.],0.9968917965888977
3137,"[1, 3]",[2. 0. 1. 3.],[0. 1. 1. 1.],0,[2. 1. 3. 2.],0.9937339425086975
3125,"[1, 3]",[2. 0. 3. 3.],[1. 1. 1. 1.],3,[2. 2. 3. 3.],0.96875
3408,"[1, 3]",[2. 1. 1. 1.],[1. 1. 1. 1.],3,[2. 1. 3. 1.],0.992916464805603
3564,"[1, 3]",[0. 1. 0. 1.],[1. 1. 1. 1.],3,[0. 1. 1. 1.],0.9705379605293274
622,"[1, 3]",[3. 0. 0. 1.],[0. 0. 1. 1.],1,[3. 1. 1. 1.],0.9812297821044922
3176,"[1, 3]",[2. 0. 1. 3.],[1. 1. 1. 1.],1,[2. 3. 2. 1.],0.9999319314956665
162,"[1, 3]",[1. 3. 0. 1.],[1. 0. 1. 1.],2,[1. 3. 1. 1.],0.9904578328132629
2937,"[1, 3]",[0. 3. 0. 1.],[1. 1. 1. 1.],0,[3. 1. 2. 3.],0.9471679329872131
126,"[1, 3]",[0. 0. 0. 1.],[0. 0. 1. 1.],1,[2. 3. 3. 1.],0.9937200546264648
41,"[1, 3]",[2. 1. 1. 0.],[1. 0. 1. 1.],2,[2. 0. 2. 0.],0.9460934400558472
142,"[1, 3]",[3. 2. 1. 1.],[1. 1. 1. 1.],3,[3. 2. 0. 1.],0.9937499761581421
573,"[1, 3]",[2. 1. 0. 2.],[1. 1. 1. 1.],3,[2. 1. 2. 2.],0.9968749284744263
2883,"[1, 3]",[3. 0. 1. 3.],[1. 1. 0. 1.],2,[3. 0. 2. 0.],0.9825044274330139
32,"[1, 3]",[0. 2. 1. 2.],[0. 1. 1. 1.],2,[3. 2. 3. 2.],0.9438012838363647
3376,[2],[2. 3. 0. 0.],[1. 1. 1. 0.],0,[0. 2. 1. 1.],0.9906238317489624
2097,[2],[2. 2. 2. 0.],[1. 1. 1. 0.],1,[3. 2. 3. 0.],0.9648180603981018
3385,[2],[2. 0. 0. 3.],[1. 1. 1. 0.],2,[3. 0. 0. 2.],0.9906246066093445
3402,[2],[2. 0. 3. 1.],[1. 0. 1. 1.],0,[1. 0. 2. 0.],0.9842054843902588
3407,[2],[2. 3. 1. 3.],[1. 1. 1. 1.],0,[0. 2. 2. 1.],0.9843724966049194
2257,[2],[2. 0. 2. 1.],[1. 1. 1. 1.],0,[1. 1. 3. 0.],1.0
2086,[2],[2. 2. 3. 0.],[1. 1. 1. 0.],0,[0. 1. 1. 2.],0.9812506437301636
2084,[2],[2. 1. 2. 2.],[1. 1. 1. 0.],1,[3. 1. 1. 3.],0.983639657497406
2260,[2],[2. 3. 2. 1.],[1. 0. 1. 1.],0,[3. 1. 1. 2.],0.9999999403953552
3279,[2],[2. 3. 2. 3.],[1. 1. 1. 1.],0,[0. 1. 0. 2.],0.9781429171562195
2111,[2],[2. 0. 0. 2.],[1. 1. 1. 1.],3,[2. 0. 0. 0.],0.962945282459259
3416,[2],[2. 3. 0. 3.],[1. 1. 0. 1.],0,[3. 0. 0. 2.],0.9812456369400024
3419,[2],[2. 3. 0. 2.],[1. 1. 1. 1.],0,[1. 2. 2. 1.],0.981249213218689
2071,[2],[2. 3. 3. 1.],[1. 1. 1. 1.],0,[0. 2. 0. 0.],0.9904840588569641
2069,[2],[2. 1. 2. 1.],[1. 1. 1. 0.],0,[3. 3. 0. 0.],0.9906079173088074
2068,[2],[2. 1. 2. 1.],[1. 1. 1. 1.],1,[0. 2. 2. 0.],0.9905934929847717
2067,[2],[2. 0. 0. 3.],[1. 0. 1. 1.],1,[0. 0. 3. 3.],0.9906249642372131
3425,[2],[2. 1. 1. 2.],[1. 1. 0. 1.],0,[1. 0. 1. 0.],0.9906249046325684
2267,[2],[2. 3. 1. 3.],[1. 1. 1. 0.],1,[0. 3. 3. 1.],0.9999993443489075
2065,[2],[2. 2. 3. 3.],[1. 0. 1. 1.],1,[0. 1. 0. 3.],0.9906234741210938
3436,[2],[2. 3. 2. 3.],[1. 1. 0. 0.],1,[3. 3. 3. 2.],0.9906248450279236
3448,[2],[2. 1. 3. 0.],[1. 1. 1. 1.],1,[3. 2. 3. 2.],0.9560957551002502
2054,[2],[2. 1. 2. 0.],[1. 1. 1. 0.],1,[1. 3. 2. 2.],0.9999803304672241
3457,[2],[2. 0. 0. 3.],[1. 1. 0. 1.],0,[0. 1. 0. 2.],0.999999463558197
2073,[2],[2. 0. 1. 2.],[1. 1. 1. 1.],1,[0. 0. 0. 3.],0.9906249642372131
2137,[2],[2. 1. 1. 0.],[1. 1. 1. 0.],1,[1. 1. 2. 3.],0.9906247854232788
2246,[2],[2. 3. 0. 0.],[1. 1. 1. 0.],1,[0. 0. 0. 3.],0.9999993443489075
2142,[2],[2. 0. 1. 0.],[1. 0. 1. 0.],0,[0. 2. 0. 0.],0.9906250238418579
3283,[2],[2. 1. 2. 3.],[1. 1. 0. 0.],0,[1. 3. 1. 2.],0.9812306761741638
3290,[2],[2. 3. 0. 2.],[1. 1. 1. 1.],2,[1. 2. 0. 2.],0.9812490344047546
2218,[2],[2. 3. 1. 1.],[1. 1. 0. 1.],1,[3. 3. 1. 0.],0.9906242489814758
2204,[2],[2. 3. 3. 1.],[1. 1. 1. 0.],1,[1. 2. 3. 2.],0.9999970197677612
2200,[2],[2. 0. 3. 1.],[1. 1. 1. 1.],2,[0. 0. 1. 1.],0.9993636608123779
2199,[2],[2. 1. 0. 1.],[1. 1. 1. 1.],1,[3. 2. 0. 0.],0.999971330165863
