game_nr,message,targets,fixed indices,context condition,distractors,accuracy
1801,[2],[2. 3. 0. 2.],[1. 0. 0. 1.],0,[1. 0. 3. 0.],0.9687509536743164
1800,[2],[2. 3. 3. 3.],[1. 1. 1. 1.],0,[3. 2. 1. 2.],0.9686698317527771
1774,[2],[2. 0. 3. 2.],[1. 1. 1. 1.],1,[0. 2. 3. 0.],0.9999991059303284
1772,[2],[2. 3. 1. 1.],[1. 1. 1. 1.],0,[3. 0. 3. 0.],0.9999988675117493
1769,[2],[2. 2. 2. 2.],[1. 1. 1. 0.],1,[3. 1. 2. 2.],0.9999999403953552
1767,[2],[2. 2. 1. 1.],[1. 0. 0. 0.],0,[0. 2. 1. 0.],0.9999999403953552
1763,[2],[2. 2. 1. 0.],[1. 1. 1. 1.],3,[1. 2. 1. 0.],0.9999995827674866
1758,[2],[2. 2. 0. 3.],[1. 1. 1. 1.],1,[0. 2. 1. 1.],0.9592477679252625
1751,[2],[2. 3. 2. 3.],[1. 0. 1. 0.],1,[1. 0. 2. 2.],0.9593542814254761
1746,[2],[2. 1. 3. 0.],[1. 1. 1. 1.],2,[3. 1. 3. 1.],0.9594275951385498
1741,[2],[2. 1. 2. 1.],[1. 1. 1. 1.],0,[3. 2. 1. 2.],1.0
1739,[2],[2. 1. 2. 3.],[1. 1. 0. 0.],0,[1. 2. 3. 1.],0.9999986886978149
1715,[2],[2. 3. 0. 3.],[1. 1. 1. 0.],2,[1. 3. 0. 1.],0.9999933242797852
1691,[2],[2. 2. 3. 0.],[1. 0. 1. 1.],0,[1. 0. 0. 1.],0.9811983108520508
1681,[2],[2. 2. 0. 1.],[1. 0. 1. 1.],2,[3. 0. 0. 1.],0.9812498092651367
1675,[2],[2. 3. 3. 2.],[1. 0. 1. 1.],1,[1. 1. 3. 3.],0.9906247854232788
1662,[2],[2. 1. 1. 2.],[1. 1. 1. 0.],1,[3. 0. 1. 3.],0.9874978065490723
1654,[2],[2. 0. 1. 1.],[1. 1. 1. 1.],0,[1. 1. 3. 2.],0.9874956011772156
1630,[2],[2. 0. 2. 3.],[1. 0. 0. 0.],0,[1. 1. 0. 3.],0.968749463558197
1591,[2],[2. 3. 2. 1.],[1. 1. 1. 1.],2,[3. 3. 2. 3.],0.9999998807907104
1568,[2],[2. 0. 3. 2.],[1. 1. 1. 1.],0,[3. 1. 0. 3.],0.9999825358390808
1566,[2],[2. 1. 0. 2.],[1. 1. 1. 1.],1,[0. 1. 1. 3.],0.9749999642372131
1561,[2],[2. 2. 1. 0.],[1. 1. 0. 1.],0,[1. 1. 2. 3.],0.9750016331672668
1560,[2],[2. 0. 0. 1.],[1. 1. 1. 1.],0,[3. 2. 2. 2.],0.9749636650085449
1556,[2],[2. 0. 2. 3.],[1. 1. 0. 1.],1,[0. 1. 2. 3.],0.9747910499572754
1554,[2],[2. 0. 1. 0.],[1. 0. 1. 1.],0,[1. 3. 2. 1.],0.9749997854232788
1830,[2],[2. 1. 1. 2.],[1. 1. 1. 1.],0,[3. 0. 3. 1.],0.9999999403953552
2111,[2],[2. 0. 0. 2.],[1. 1. 1. 1.],3,[2. 0. 0. 0.],0.962945282459259
1831,[2],[2. 0. 2. 1.],[1. 0. 1. 0.],1,[0. 0. 2. 1.],0.9999945163726807
1878,[2],[2. 2. 1. 1.],[1. 1. 1. 1.],1,[1. 3. 1. 2.],1.0
2086,[2],[2. 2. 3. 0.],[1. 1. 1. 0.],0,[0. 1. 1. 2.],0.9812506437301636
2084,[2],[2. 1. 2. 2.],[1. 1. 1. 0.],1,[3. 1. 1. 3.],0.983639657497406
2073,[2],[2. 0. 1. 2.],[1. 1. 1. 1.],1,[0. 0. 0. 3.],0.9906249642372131
2071,[2],[2. 3. 3. 1.],[1. 1. 1. 1.],0,[0. 2. 0. 0.],0.9904840588569641
2069,[2],[2. 1. 2. 1.],[1. 1. 1. 0.],0,[3. 3. 0. 0.],0.9906079173088074
2068,[2],[2. 1. 2. 1.],[1. 1. 1. 1.],1,[0. 2. 2. 0.],0.9905934929847717
2067,[2],[2. 0. 0. 3.],[1. 0. 1. 1.],1,[0. 0. 3. 3.],0.9906249642372131
2065,[2],[2. 2. 3. 3.],[1. 0. 1. 1.],1,[0. 1. 0. 3.],0.9906234741210938
2054,[2],[2. 1. 2. 0.],[1. 1. 1. 0.],1,[1. 3. 2. 2.],0.9999803304672241
2038,[2],[2. 3. 1. 2.],[1. 0. 0. 1.],0,[3. 2. 3. 0.],0.9781254529953003
2031,[2],[2. 2. 0. 1.],[1. 1. 0. 1.],0,[3. 3. 1. 3.],0.9999999403953552
2030,[2],[2. 3. 3. 0.],[1. 1. 1. 1.],2,[3. 2. 3. 0.],0.9999967217445374
2028,[2],[2. 2. 3. 1.],[1. 1. 1. 1.],1,[0. 3. 3. 0.],0.9999998211860657
2015,[2],[2. 0. 0. 3.],[1. 1. 1. 1.],0,[0. 2. 1. 2.],0.9874959588050842
1996,[2],[2. 0. 0. 2.],[1. 0. 1. 1.],0,[1. 1. 1. 3.],0.981249988079071
1988,[2],[2. 3. 0. 0.],[1. 1. 1. 1.],0,[0. 1. 1. 3.],0.9812420606613159
1986,[2],[2. 0. 3. 2.],[1. 0. 1. 1.],2,[1. 0. 3. 2.],0.9812464714050293
1961,[2],[2. 0. 0. 3.],[1. 1. 1. 1.],2,[3. 0. 0. 2.],0.9999841451644897
1936,[2],[2. 2. 3. 1.],[1. 1. 1. 1.],0,[1. 0. 2. 2.],0.9906232953071594
1925,[2],[2. 2. 0. 2.],[1. 0. 0. 1.],1,[1. 0. 0. 2.],0.9999969601631165
1924,[2],[2. 0. 1. 2.],[1. 1. 0. 1.],1,[1. 2. 3. 2.],0.9999975562095642
1923,[2],[2. 2. 0. 2.],[1. 1. 1. 1.],1,[0. 0. 2. 2.],0.9999999403953552
1920,[2],[2. 1. 3. 2.],[1. 1. 1. 1.],0,[0. 3. 0. 3.],0.9999916553497314
1916,[2],[2. 0. 3. 3.],[1. 1. 1. 1.],1,[1. 0. 2. 1.],0.9998846054077148
1908,[2],[2. 0. 0. 0.],[1. 1. 1. 0.],0,[1. 3. 2. 0.],0.9999992847442627
1907,[2],[2. 3. 0. 1.],[1. 1. 1. 1.],2,[0. 3. 0. 3.],0.9999532103538513
1904,[2],[2. 2. 0. 3.],[1. 1. 1. 1.],2,[1. 3. 0. 3.],0.9999999403953552
1895,[2],[2. 0. 1. 2.],[1. 0. 1. 0.],0,[1. 2. 2. 1.],0.9906202554702759
3723,[2],[2. 0. 0. 1.],[1. 1. 1. 1.],0,[3. 2. 1. 0.],0.9968726634979248
1861,[2],[2. 1. 1. 2.],[1. 1. 1. 0.],1,[3. 1. 2. 0.],0.9874998927116394
2585,[2],[2. 2. 0. 2.],[1. 1. 1. 1.],1,[1. 1. 2. 2.],0.957308292388916
2588,[2],[2. 0. 1. 3.],[1. 1. 1. 0.],0,[3. 3. 3. 2.],0.9562312960624695
2589,[2],[2. 0. 2. 2.],[1. 1. 1. 1.],1,[1. 2. 2. 1.],0.9562491178512573
3416,[2],[2. 3. 0. 3.],[1. 1. 0. 1.],0,[3. 0. 0. 2.],0.9812456369400024
3407,[2],[2. 3. 1. 3.],[1. 1. 1. 1.],0,[0. 2. 2. 1.],0.9843724966049194
3402,[2],[2. 0. 3. 1.],[1. 0. 1. 1.],0,[1. 0. 2. 0.],0.9842054843902588
3385,[2],[2. 0. 0. 3.],[1. 1. 1. 0.],2,[3. 0. 0. 2.],0.9906246066093445
3376,[2],[2. 3. 0. 0.],[1. 1. 1. 0.],0,[0. 2. 1. 1.],0.9906238317489624
3372,[2],[2. 0. 0. 1.],[1. 0. 1. 1.],1,[0. 3. 2. 1.],0.9687499403953552
3371,[2],[2. 1. 2. 3.],[1. 1. 1. 1.],0,[1. 3. 0. 2.],0.9688183069229126
3352,[2],[2. 3. 3. 0.],[1. 1. 1. 1.],0,[1. 1. 1. 3.],0.9968669414520264
3347,[2],[2. 0. 1. 2.],[1. 1. 1. 1.],3,[3. 0. 1. 2.],0.9968699812889099
3341,[2],[2. 2. 1. 0.],[1. 0. 0. 1.],0,[3. 0. 3. 2.],0.9874999523162842
3331,[2],[2. 0. 1. 1.],[1. 1. 1. 1.],1,[1. 3. 3. 1.],0.9874910116195679
3317,[2],[2. 2. 1. 3.],[1. 0. 0. 1.],1,[1. 2. 3. 3.],0.9999998807907104
3313,[2],[2. 0. 3. 1.],[1. 1. 1. 1.],3,[1. 0. 3. 1.],0.999932587146759
3308,[2],[2. 0. 2. 2.],[1. 1. 1. 1.],0,[3. 3. 3. 3.],0.9795523285865784
3301,[2],[2. 3. 1. 3.],[1. 1. 1. 1.],2,[3. 0. 1. 3.],0.9781249165534973
3299,[2],[2. 2. 0. 1.],[1. 1. 1. 1.],2,[3. 2. 0. 2.],0.9781107902526855
3290,[2],[2. 3. 0. 2.],[1. 1. 1. 1.],2,[1. 2. 0. 2.],0.9812490344047546
3283,[2],[2. 1. 2. 3.],[1. 1. 0. 0.],0,[1. 3. 1. 2.],0.9812306761741638
3279,[2],[2. 3. 2. 3.],[1. 1. 1. 1.],0,[0. 1. 0. 2.],0.9781429171562195
3272,[2],[2. 3. 2. 0.],[1. 1. 1. 0.],0,[0. 0. 0. 3.],0.9781336784362793
3258,[2],[2. 0. 0. 3.],[1. 1. 0. 0.],0,[0. 3. 3. 0.],0.9218748211860657
3252,[2],[2. 1. 2. 1.],[1. 1. 1. 1.],1,[3. 1. 0. 0.],0.9227650165557861
3241,[2],[2. 1. 2. 0.],[1. 1. 1. 1.],0,[3. 3. 3. 3.],0.9999985098838806
3233,[2],[2. 0. 0. 2.],[1. 0. 0. 0.],0,[3. 1. 2. 1.],0.9999954700469971
3224,[2],[2. 1. 3. 3.],[1. 1. 1. 1.],1,[3. 0. 0. 3.],0.9905233979225159
3212,[2],[2. 1. 3. 3.],[1. 1. 1. 1.],3,[1. 1. 3. 3.],0.9999980926513672
3208,[2],[2. 1. 1. 0.],[1. 1. 1. 1.],1,[1. 3. 2. 0.],0.9999583959579468
3200,[2],[2. 0. 2. 3.],[1. 0. 1. 1.],0,[0. 2. 3. 0.],1.0
3183,[2],[2. 3. 0. 3.],[1. 1. 0. 0.],0,[3. 2. 3. 0.],0.9999948740005493
3419,[2],[2. 3. 0. 2.],[1. 1. 1. 1.],0,[1. 2. 2. 1.],0.981249213218689
3182,[2],[2. 2. 1. 0.],[1. 1. 1. 1.],3,[3. 2. 1. 0.],0.9999997019767761
3425,[2],[2. 1. 1. 2.],[1. 1. 0. 1.],0,[1. 0. 1. 0.],0.9906249046325684
3448,[2],[2. 1. 3. 0.],[1. 1. 1. 1.],1,[3. 2. 3. 2.],0.9560957551002502
3720,[2],[2. 3. 2. 0.],[1. 1. 0. 1.],1,[3. 1. 2. 0.],0.9968746304512024
3710,[2],[2. 2. 2. 2.],[1. 0. 1. 0.],0,[1. 0. 3. 3.],0.9456063508987427
3694,[2],[2. 3. 3. 0.],[1. 1. 1. 1.],1,[3. 0. 3. 1.],0.9999812245368958
3685,[2],[2. 0. 0. 1.],[1. 1. 1. 0.],0,[1. 1. 2. 3.],0.9999999403953552
3673,[2],[2. 2. 1. 0.],[1. 1. 0. 1.],0,[3. 3. 3. 3.],0.96875
3667,[2],[2. 0. 3. 1.],[1. 1. 1. 1.],0,[1. 3. 1. 2.],0.9685969948768616
3666,[2],[2. 1. 0. 3.],[1. 0. 1. 1.],0,[0. 1. 1. 1.],0.9687467813491821
3650,[2],[2. 2. 3. 1.],[1. 1. 1. 1.],1,[3. 3. 3. 0.],0.9937486052513123
3641,[2],[2. 1. 0. 0.],[1. 1. 0. 0.],0,[3. 3. 2. 0.],0.996872067451477
3639,[2],[2. 1. 1. 0.],[1. 1. 0. 0.],1,[1. 1. 1. 2.],0.996874988079071
3619,[2],[2. 2. 0. 1.],[1. 1. 1. 1.],0,[1. 1. 2. 2.],0.9999995231628418
3611,[2],[2. 1. 1. 0.],[1. 1. 1. 1.],1,[1. 1. 0. 3.],0.9874999523162842
3610,[2],[2. 1. 2. 1.],[1. 1. 1. 1.],1,[0. 3. 2. 0.],0.9874382019042969
3601,[2],[2. 1. 2. 2.],[1. 1. 0. 1.],0,[1. 0. 3. 3.],0.9874998927116394
3591,[2],[2. 0. 2. 0.],[1. 0. 1. 1.],1,[0. 3. 3. 0.],0.9937346577644348
3582,[2],[2. 0. 0. 3.],[1. 1. 1. 1.],0,[0. 2. 2. 2.],0.9999991655349731
3581,[2],[2. 3. 1. 2.],[1. 1. 1. 1.],0,[1. 1. 3. 1.],0.9999999403953552
3579,[2],[2. 2. 1. 1.],[1. 1. 1. 0.],1,[0. 3. 1. 1.],0.9999993443489075
3533,[2],[2. 0. 1. 1.],[1. 1. 1. 1.],0,[1. 3. 0. 2.],0.9936914443969727
3532,[2],[2. 2. 0. 1.],[1. 0. 0. 1.],0,[3. 1. 1. 2.],0.9937492609024048
3522,[2],[2. 2. 1. 3.],[1. 1. 1. 1.],0,[0. 0. 3. 0.],0.9937471151351929
3507,[2],[2. 3. 0. 2.],[1. 1. 1. 1.],3,[0. 3. 0. 2.],0.9812498688697815
3494,[2],[2. 3. 2. 3.],[1. 1. 1. 1.],0,[0. 2. 0. 0.],0.9906249642372131
3492,[2],[2. 1. 3. 2.],[1. 1. 0. 1.],0,[1. 2. 1. 1.],0.9906115531921387
3489,[2],[2. 3. 3. 0.],[1. 1. 1. 1.],0,[1. 2. 2. 1.],0.9906135201454163
3488,[2],[2. 1. 3. 2.],[1. 1. 0. 1.],2,[0. 1. 1. 2.],0.9906247854232788
3471,[2],[2. 3. 3. 1.],[1. 1. 0. 1.],0,[3. 0. 2. 2.],0.9985849857330322
3470,[2],[2. 3. 2. 2.],[1. 1. 0. 0.],1,[1. 3. 3. 1.],0.9999992847442627
3457,[2],[2. 0. 0. 3.],[1. 1. 0. 1.],0,[0. 1. 0. 2.],0.999999463558197
3436,[2],[2. 3. 2. 3.],[1. 1. 0. 0.],1,[3. 3. 3. 2.],0.9906248450279236
3180,[2],[2. 1. 3. 2.],[1. 0. 1. 1.],0,[1. 3. 1. 0.],1.0
3175,[2],[2. 3. 2. 0.],[1. 1. 1. 1.],1,[0. 3. 1. 3.],0.9999998211860657
3167,[2],[2. 1. 1. 2.],[1. 0. 1. 1.],0,[3. 3. 0. 0.],0.965624988079071
2890,[2],[2. 3. 0. 0.],[1. 1. 1. 1.],2,[3. 3. 0. 2.],0.9781168699264526
2888,[2],[2. 1. 2. 2.],[1. 1. 1. 0.],0,[3. 3. 3. 1.],0.9781272411346436
2879,[2],[2. 2. 0. 2.],[1. 0. 1. 1.],0,[0. 2. 3. 3.],0.9999995827674866
2862,[2],[2. 2. 0. 3.],[1. 1. 1. 1.],1,[0. 3. 1. 3.],0.9500650763511658
2859,[2],[2. 1. 2. 3.],[1. 1. 1. 1.],1,[3. 2. 0. 3.],0.9500091075897217
2858,[2],[2. 2. 1. 2.],[1. 1. 0. 1.],0,[1. 1. 1. 0.],0.9502691626548767
2838,[2],[2. 1. 0. 1.],[1. 1. 1. 1.],1,[1. 0. 0. 0.],0.9950613379478455
2829,[2],[2. 1. 1. 2.],[1. 1. 1. 1.],0,[1. 2. 3. 3.],0.9968743324279785
2806,[2],[2. 2. 1. 0.],[1. 0. 1. 0.],0,[0. 1. 2. 1.],0.9874902367591858
2800,[2],[2. 0. 3. 3.],[1. 0. 1. 1.],2,[3. 3. 3. 3.],0.9874976873397827
2799,[2],[2. 3. 2. 1.],[1. 1. 1. 0.],0,[1. 2. 3. 2.],0.9751745462417603
2785,[2],[2. 2. 3. 3.],[1. 0. 0. 1.],0,[0. 2. 2. 2.],0.9749229550361633
2772,[2],[2. 3. 1. 2.],[1. 1. 1. 1.],0,[1. 1. 2. 0.],0.9718737602233887
2764,[2],[2. 1. 3. 2.],[1. 1. 1. 1.],0,[3. 2. 2. 0.],0.9999898672103882
2762,[2],[2. 2. 2. 0.],[1. 0. 0. 1.],0,[3. 1. 3. 2.],0.9999815821647644
2760,[2],[2. 0. 0. 1.],[1. 1. 1. 0.],2,[3. 0. 0. 1.],0.9999762773513794
2740,[2],[2. 0. 3. 3.],[1. 1. 1. 1.],0,[3. 3. 0. 2.],0.9937467575073242
2723,[2],[2. 1. 2. 2.],[1. 1. 0. 1.],0,[0. 0. 2. 3.],0.9874318838119507
2716,[2],[2. 2. 3. 1.],[1. 1. 1. 1.],0,[3. 0. 2. 3.],0.9873394966125488
2713,[2],[2. 0. 1. 2.],[1. 1. 1. 1.],0,[1. 2. 0. 1.],0.9874707460403442
2709,[2],[2. 1. 1. 0.],[1. 1. 1. 0.],1,[0. 1. 0. 1.],0.9874952435493469
2672,[2],[2. 3. 3. 3.],[1. 1. 0. 1.],0,[1. 0. 2. 1.],0.9843122959136963
2666,[2],[2. 2. 1. 3.],[1. 0. 1. 0.],0,[3. 2. 3. 1.],0.9999999403953552
2645,[2],[2. 3. 0. 2.],[1. 1. 1. 1.],0,[0. 2. 3. 0.],0.9999982118606567
2639,[2],[2. 2. 1. 0.],[1. 1. 1. 1.],3,[0. 2. 1. 0.],0.9906232953071594
2623,[2],[2. 3. 1. 0.],[1. 1. 1. 1.],2,[0. 3. 3. 0.],0.9848728179931641
2621,[2],[2. 1. 0. 1.],[1. 1. 1. 1.],2,[1. 1. 0. 0.],0.9692851305007935
2616,[2],[2. 3. 2. 2.],[1. 1. 1. 1.],2,[1. 1. 2. 2.],0.9843718409538269
2604,[2],[2. 2. 1. 0.],[1. 0. 0. 1.],1,[1. 0. 2. 0.],0.962576150894165
2896,[2],[2. 3. 1. 2.],[1. 1. 1. 1.],1,[3. 1. 1. 3.],0.9874930381774902
2902,[2],[2. 3. 0. 3.],[1. 1. 1. 1.],0,[1. 0. 3. 2.],0.9874616861343384
2906,[2],[2. 3. 3. 3.],[1. 1. 1. 0.],1,[0. 3. 2. 1.],0.9859267473220825
2913,[2],[2. 2. 0. 1.],[1. 1. 1. 1.],3,[0. 2. 0. 1.],0.9874479174613953
3161,[2],[2. 0. 3. 0.],[1. 1. 1. 1.],3,[0. 0. 3. 0.],0.9655162692070007
3159,[2],[2. 2. 3. 0.],[1. 1. 1. 1.],0,[3. 3. 1. 2.],0.965607225894928
3157,[2],[2. 1. 3. 2.],[1. 0. 0. 0.],0,[3. 2. 1. 3.],0.9656220078468323
3154,[2],[2. 3. 1. 0.],[1. 0. 0. 1.],0,[3. 0. 2. 2.],0.9656197428703308
3152,[2],[2. 2. 1. 2.],[1. 0. 0. 0.],0,[3. 2. 3. 3.],0.9656249284744263
3149,[2],[2. 0. 3. 0.],[1. 1. 0. 1.],0,[1. 1. 3. 1.],0.9718733429908752
3145,[2],[2. 1. 1. 0.],[1. 0. 1. 1.],1,[3. 1. 3. 0.],0.9718635082244873
3120,[2],[2. 2. 3. 3.],[1. 0. 0. 1.],1,[3. 1. 0. 3.],0.96875
3116,[2],[2. 2. 3. 1.],[1. 0. 0. 1.],0,[3. 1. 3. 2.],0.968656063079834
3113,[2],[2. 3. 0. 2.],[1. 1. 1. 1.],1,[0. 3. 2. 1.],0.9687499403953552
3100,[2],[2. 3. 1. 1.],[1. 1. 1. 1.],1,[1. 1. 1. 0.],0.9614803791046143
3084,[2],[2. 3. 2. 2.],[1. 0. 0. 1.],0,[1. 3. 3. 0.],0.9937497973442078
3078,[2],[2. 3. 2. 2.],[1. 1. 1. 1.],0,[3. 2. 1. 1.],0.9937465190887451
3076,[2],[2. 1. 3. 2.],[1. 0. 0. 1.],1,[0. 2. 0. 2.],0.9937498569488525
1539,[2],[2. 3. 1. 0.],[1. 1. 0. 1.],1,[3. 0. 1. 0.],0.9718531966209412
3074,[2],[2. 3. 0. 1.],[1. 1. 1. 1.],1,[1. 2. 0. 3.],0.9936835169792175
3069,[2],[2. 1. 3. 3.],[1. 1. 1. 1.],0,[3. 3. 0. 0.],0.9883304834365845
