game_nr,message,targets,fixed indices,context condition,distractors,accuracy
2549,"[2, 1]",[3. 2. 1. 2.],[1. 0. 1. 1.],0,[1. 3. 3. 0.],0.999876856803894
2617,"[2, 1]",[3. 2. 1. 2.],[1. 1. 1. 1.],1,[2. 2. 3. 1.],0.9999632835388184
3273,"[2, 1]",[3. 3. 1. 2.],[1. 1. 1. 0.],0,[1. 0. 2. 3.],0.9997855424880981
3295,"[2, 1]",[3. 0. 1. 0.],[1. 1. 1. 1.],1,[1. 3. 2. 0.],0.9780672788619995
3326,"[2, 1]",[3. 3. 0. 2.],[1. 1. 1. 1.],1,[1. 2. 0. 0.],0.9975968599319458
3380,"[2, 1]",[3. 3. 1. 1.],[1. 1. 1. 1.],0,[1. 1. 3. 3.],0.9998599886894226
3382,"[2, 1]",[3. 3. 1. 1.],[1. 1. 1. 0.],0,[2. 0. 3. 0.],0.9999791979789734
3420,"[2, 1]",[3. 2. 3. 0.],[1. 1. 1. 1.],3,[3. 2. 3. 3.],0.9936043620109558
3272,"[2, 1]",[3. 1. 0. 2.],[1. 0. 1. 0.],1,[1. 1. 0. 0.],0.9997615218162537
3427,"[2, 1]",[3. 3. 2. 0.],[1. 1. 1. 1.],0,[0. 1. 0. 1.],0.9873290061950684
3452,"[2, 1]",[3. 0. 2. 3.],[1. 1. 1. 1.],0,[1. 3. 3. 2.],0.9778494834899902
3501,"[2, 1]",[3. 0. 0. 3.],[1. 1. 0. 0.],0,[1. 3. 2. 1.],0.9283179640769958
3519,"[2, 1]",[1. 1. 1. 2.],[0. 1. 1. 1.],2,[0. 1. 2. 2.],0.9721280336380005
3570,"[2, 1]",[3. 3. 1. 2.],[1. 1. 1. 0.],1,[0. 3. 0. 0.],0.9998637437820435
3631,"[2, 1]",[3. 0. 0. 2.],[1. 1. 1. 0.],1,[2. 3. 0. 3.],0.9625186324119568
3660,"[2, 1]",[3. 3. 3. 3.],[1. 1. 0. 1.],0,[1. 0. 2. 0.],0.9593559503555298
3429,"[2, 1]",[3. 0. 1. 3.],[1. 0. 1. 0.],0,[2. 3. 3. 1.],0.9906161427497864
3183,"[2, 1]",[3. 0. 2. 2.],[1. 1. 1. 1.],0,[0. 3. 3. 1.],0.9858382940292358
3144,"[2, 1]",[3. 1. 1. 1.],[1. 1. 1. 0.],0,[0. 3. 3. 3.],0.9374983310699463
3130,"[2, 1]",[3. 2. 0. 3.],[1. 0. 1. 0.],1,[2. 0. 0. 3.],0.999879777431488
2658,"[2, 1]",[3. 0. 2. 0.],[1. 1. 1. 1.],0,[1. 3. 0. 3.],0.9901248216629028
2676,"[2, 1]",[3. 3. 1. 1.],[1. 0. 1. 1.],0,[2. 1. 0. 3.],0.998538613319397
2698,"[2, 1]",[3. 0. 2. 3.],[1. 1. 0. 0.],0,[1. 1. 0. 1.],0.9591081142425537
2709,"[2, 1]",[3. 0. 2. 3.],[1. 1. 1. 1.],3,[2. 0. 2. 3.],0.9997957348823547
2717,"[2, 1]",[3. 0. 1. 3.],[1. 1. 1. 1.],0,[2. 3. 2. 0.],0.9991149306297302
2742,"[2, 1]",[3. 2. 1. 2.],[1. 0. 1. 1.],0,[1. 2. 2. 0.],0.9997539520263672
2917,"[2, 1]",[1. 1. 1. 0.],[1. 1. 1. 0.],2,[1. 1. 2. 1.],1.0000001192092896
2918,"[2, 1]",[3. 0. 1. 2.],[1. 1. 1. 1.],0,[2. 1. 0. 0.],0.9999998211860657
2923,"[2, 1]",[3. 3. 2. 1.],[1. 0. 1. 0.],0,[0. 3. 3. 3.],0.9999997615814209
2954,"[2, 1]",[3. 1. 1. 3.],[1. 1. 1. 1.],1,[2. 0. 3. 3.],0.9964402318000793
2960,"[2, 1]",[3. 1. 1. 0.],[1. 0. 1. 1.],0,[1. 1. 3. 1.],0.996882975101471
2994,"[2, 1]",[3. 0. 0. 3.],[1. 1. 1. 1.],3,[1. 0. 0. 3.],0.9998049139976501
3002,"[2, 1]",[3. 0. 1. 0.],[1. 1. 0. 1.],1,[1. 3. 0. 0.],0.9944221377372742
3022,"[2, 1]",[3. 3. 1. 3.],[1. 1. 0. 1.],0,[2. 0. 3. 0.],0.9679597616195679
3026,"[2, 1]",[3. 1. 1. 3.],[1. 1. 1. 1.],1,[3. 0. 2. 0.],0.9923326969146729
1373,"[2, 1]",[3. 1. 1. 1.],[1. 1. 1. 0.],0,[0. 3. 0. 3.],0.9907697439193726
1297,"[2, 1]",[3. 3. 1. 3.],[1. 0. 0. 1.],0,[1. 1. 2. 1.],0.9997895359992981
1766,"[2, 1]",[3. 3. 1. 1.],[1. 0. 1. 0.],0,[0. 1. 0. 0.],0.9999235272407532
3732,"[2, 1]",[3. 3. 0. 2.],[1. 0. 1. 1.],2,[3. 1. 0. 1.],0.9642121195793152
276,"[2, 1]",[3. 3. 3. 2.],[1. 1. 1. 1.],1,[0. 2. 3. 3.],0.9673284292221069
986,"[2, 1]",[3. 0. 0. 0.],[1. 1. 1. 1.],1,[1. 3. 0. 1.],0.9490785598754883
968,"[2, 1]",[3. 2. 1. 3.],[1. 1. 1. 1.],0,[2. 3. 0. 0.],1.0
541,"[2, 1]",[3. 0. 3. 0.],[1. 1. 0. 0.],0,[0. 2. 3. 0.],0.9981347322463989
932,"[2, 1]",[3. 1. 3. 3.],[1. 1. 0. 1.],0,[0. 3. 3. 0.],0.9593399167060852
858,"[2, 1]",[3. 2. 2. 3.],[1. 0. 0. 1.],0,[1. 3. 2. 0.],0.9885642528533936
852,"[2, 1]",[3. 0. 2. 3.],[1. 1. 0. 1.],2,[1. 0. 1. 3.],0.9649949669837952
847,"[2, 1]",[3. 0. 2. 3.],[1. 1. 1. 1.],2,[1. 0. 2. 1.],0.9501262903213501
386,"[2, 1]",[3. 1. 1. 0.],[1. 0. 1. 0.],0,[0. 2. 3. 0.],0.9998665452003479
415,"[2, 1]",[3. 3. 3. 3.],[1. 1. 0. 1.],1,[0. 3. 3. 2.],0.9984819889068604
444,"[2, 1]",[3. 1. 1. 3.],[1. 1. 1. 0.],0,[2. 2. 3. 3.],0.9998677968978882
782,"[2, 1]",[3. 3. 2. 2.],[1. 1. 1. 1.],1,[0. 2. 2. 0.],0.9999503493309021
489,"[2, 1]",[3. 0. 2. 2.],[1. 1. 1. 1.],2,[0. 3. 2. 2.],0.9999634623527527
490,"[2, 1]",[3. 3. 0. 3.],[1. 1. 0. 1.],0,[2. 0. 1. 0.],0.9954965710639954
768,"[2, 1]",[3. 1. 1. 1.],[1. 1. 1. 1.],1,[2. 1. 0. 0.],0.9999977946281433
763,"[2, 1]",[3. 3. 1. 1.],[1. 1. 1. 0.],1,[2. 3. 0. 2.],0.9999999403953552
1262,"[2, 1]",[3. 3. 1. 1.],[1. 1. 1. 1.],0,[0. 2. 3. 2.],0.9781084656715393
722,"[2, 1]",[3. 3. 3. 2.],[1. 0. 1. 1.],0,[2. 3. 2. 3.],0.9999998807907104
505,"[2, 1]",[3. 0. 1. 2.],[1. 1. 0. 1.],0,[2. 1. 3. 3.],0.9934741258621216
506,"[2, 1]",[3. 3. 0. 3.],[1. 1. 1. 1.],2,[1. 0. 0. 3.],0.9997092485427856
509,"[2, 1]",[3. 1. 1. 2.],[1. 1. 1. 0.],1,[1. 1. 3. 0.],0.9957169890403748
249,"[2, 1]",[3. 1. 2. 3.],[1. 1. 1. 1.],1,[0. 1. 0. 2.],0.9986817240715027
239,"[2, 1]",[3. 1. 1. 1.],[1. 1. 1. 1.],1,[1. 1. 0. 3.],0.9931777715682983
572,"[2, 1]",[3. 0. 2. 3.],[1. 0. 0. 1.],0,[0. 2. 0. 1.],0.9955063462257385
1153,"[2, 1]",[3. 3. 1. 2.],[1. 1. 1. 0.],0,[1. 2. 0. 1.],0.9593756794929504
99,"[2, 1]",[3. 1. 3. 3.],[1. 1. 1. 1.],1,[1. 3. 3. 0.],0.9998536705970764
1053,"[2, 1]",[3. 0. 3. 3.],[1. 1. 0. 1.],0,[2. 3. 3. 2.],0.9838274717330933
1121,"[2, 1]",[3. 2. 1. 0.],[1. 1. 1. 1.],1,[1. 2. 0. 2.],0.9998884201049805
223,"[2, 1]",[3. 0. 1. 2.],[1. 1. 1. 1.],2,[2. 1. 1. 2.],0.9991772770881653
1093,"[2, 1]",[3. 2. 1. 2.],[1. 1. 1. 1.],3,[2. 2. 1. 2.],0.9879873991012573
1213,"[2, 1]",[3. 0. 2. 2.],[1. 1. 1. 1.],2,[0. 2. 2. 2.],0.9999983310699463
1090,"[2, 1]",[3. 1. 1. 1.],[1. 1. 1. 1.],1,[1. 3. 2. 1.],0.9965366721153259
220,"[2, 1]",[3. 0. 0. 3.],[1. 0. 1. 1.],1,[0. 2. 0. 1.],0.9993975162506104
53,"[2, 1]",[3. 1. 2. 2.],[1. 1. 1. 1.],2,[2. 1. 0. 2.],0.9999998807907104
1136,"[2, 1]",[3. 2. 1. 2.],[1. 0. 1. 1.],0,[0. 2. 3. 3.],0.9834505319595337
469,"[2, 1, 1]",[3. 0. 1. 1.],[1. 1. 1. 1.],2,[0. 0. 0. 1.],0.9999997019767761
2953,"[2, 1, 1]",[2. 3. 1. 0.],[1. 0. 1. 1.],2,[2. 1. 0. 0.],0.999999463558197
2933,"[2, 1, 1]",[3. 3. 1. 1.],[0. 1. 1. 0.],1,[1. 3. 3. 1.],1.0
3506,"[2, 1, 1]",[0. 0. 1. 3.],[1. 0. 1. 1.],2,[0. 3. 0. 3.],0.9740533828735352
58,"[2, 1, 1]",[2. 1. 1. 2.],[0. 1. 1. 1.],1,[3. 1. 2. 1.],1.0
3370,"[2, 1, 1]",[2. 0. 1. 2.],[0. 1. 1. 1.],1,[3. 0. 2. 0.],0.9999999403953552
65,"[2, 1, 1]",[1. 0. 1. 2.],[0. 0. 1. 1.],0,[2. 2. 0. 0.],0.9687499403953552
2841,"[2, 1, 1]",[0. 1. 1. 3.],[1. 1. 1. 1.],2,[0. 3. 0. 3.],0.9824186563491821
3607,"[2, 1, 1]",[2. 2. 1. 1.],[0. 1. 1. 1.],2,[2. 2. 3. 1.],0.987820029258728
2773,"[2, 1, 1]",[3. 1. 1. 3.],[0. 1. 1. 1.],0,[3. 0. 3. 1.],0.9999999403953552
31,"[2, 1, 1]",[1. 0. 1. 3.],[0. 0. 1. 1.],0,[3. 1. 0. 0.],0.9999995827674866
23,"[2, 1, 1]",[1. 0. 1. 3.],[0. 1. 1. 1.],1,[2. 0. 3. 0.],0.9999951720237732
3661,"[2, 1, 1]",[0. 1. 1. 3.],[1. 1. 1. 1.],3,[0. 1. 0. 3.],0.9651147723197937
521,"[2, 1, 1]",[3. 2. 1. 2.],[1. 0. 1. 1.],1,[0. 2. 0. 2.],0.9999271035194397
492,"[2, 1, 1]",[1. 1. 1. 3.],[0. 1. 1. 1.],0,[2. 2. 0. 0.],1.0
2984,"[2, 1, 1]",[3. 1. 1. 1.],[0. 1. 1. 1.],1,[3. 1. 2. 2.],0.9999998211860657
3008,"[2, 1, 1]",[1. 3. 1. 3.],[0. 0. 1. 1.],1,[3. 2. 2. 3.],0.9687484502792358
3000,"[2, 1, 1]",[0. 3. 1. 1.],[1. 1. 1. 1.],2,[0. 1. 2. 1.],0.9999998807907104
3318,"[2, 1, 1]",[2. 2. 1. 2.],[0. 0. 1. 1.],0,[0. 1. 2. 3.],1.0
248,"[2, 1, 1]",[1. 1. 1. 2.],[1. 1. 1. 1.],2,[1. 0. 2. 2.],1.0000001192092896
237,"[2, 1, 1]",[2. 2. 1. 0.],[1. 1. 1. 1.],3,[2. 2. 3. 0.],0.9999973773956299
3229,"[2, 1, 1]",[0. 1. 1. 1.],[0. 1. 1. 1.],0,[3. 3. 0. 0.],0.9999995231628418
282,"[2, 1, 1]",[2. 1. 1. 1.],[1. 1. 1. 1.],1,[2. 0. 0. 0.],0.9687499403953552
3393,"[2, 1, 1]",[2. 3. 1. 0.],[0. 1. 1. 0.],0,[0. 1. 3. 2.],0.9999955296516418
3167,"[2, 1, 1]",[3. 2. 1. 2.],[1. 1. 1. 1.],2,[2. 2. 0. 2.],0.9687492847442627
283,"[2, 1, 1]",[3. 3. 1. 3.],[0. 1. 1. 1.],0,[2. 2. 0. 1.],0.9687499403953552
3129,"[2, 1, 1]",[3. 1. 1. 0.],[1. 0. 1. 1.],1,[3. 1. 3. 3.],0.9976927042007446
3109,"[2, 1, 1]",[0. 3. 1. 1.],[1. 1. 1. 1.],2,[0. 3. 3. 3.],0.9999999403953552
3088,"[2, 1, 1]",[2. 0. 1. 3.],[0. 1. 1. 1.],2,[3. 0. 2. 3.],0.9906848073005676
211,"[2, 1, 1]",[1. 1. 1. 3.],[1. 1. 1. 1.],2,[1. 0. 0. 3.],0.9999999403953552
3073,"[2, 1, 1]",[2. 3. 1. 3.],[0. 1. 1. 1.],1,[1. 3. 0. 0.],1.0
3036,"[2, 1, 1]",[0. 3. 1. 1.],[0. 1. 1. 0.],1,[3. 3. 0. 3.],0.9999749660491943
382,"[2, 1, 1]",[3. 3. 1. 1.],[1. 0. 1. 1.],1,[0. 3. 0. 1.],0.9999983906745911
162,"[2, 1, 1]",[1. 1. 1. 3.],[1. 1. 1. 0.],0,[3. 2. 3. 3.],0.9999998807907104
3365,"[2, 1, 1]",[0. 2. 1. 3.],[1. 1. 1. 1.],3,[0. 2. 0. 3.],0.9999999403953552
425,"[2, 1, 1]",[3. 0. 1. 0.],[1. 0. 1. 1.],2,[3. 0. 0. 0.],0.9999999403953552
379,"[2, 1, 1]",[3. 1. 1. 3.],[1. 1. 1. 1.],2,[3. 2. 2. 3.],1.0
1257,"[2, 1, 1]",[1. 1. 1. 3.],[1. 1. 1. 1.],0,[2. 0. 2. 0.],0.9782816767692566
611,"[2, 1, 1]",[3. 3. 1. 1.],[1. 0. 1. 1.],1,[1. 2. 0. 1.],0.9999993443489075
1837,"[2, 1, 1]",[1. 1. 1. 3.],[1. 1. 1. 1.],0,[0. 3. 2. 0.],1.0
1828,"[2, 1, 1]",[2. 1. 1. 1.],[1. 1. 1. 1.],2,[2. 2. 2. 1.],1.0
1788,"[2, 1, 1]",[0. 0. 1. 1.],[1. 0. 1. 1.],2,[0. 2. 2. 1.],0.996874988079071
1002,"[2, 1, 1]",[3. 1. 1. 1.],[1. 1. 1. 1.],2,[3. 1. 0. 3.],0.9999992847442627
1021,"[2, 1, 1]",[3. 3. 1. 3.],[1. 1. 1. 0.],1,[3. 1. 3. 3.],0.9999994039535522
1756,"[2, 1, 1]",[3. 0. 1. 0.],[0. 1. 1. 0.],0,[2. 1. 3. 0.],0.9975566267967224
1741,"[2, 1, 1]",[2. 1. 1. 2.],[1. 1. 1. 1.],1,[2. 3. 0. 0.],0.9999998807907104
1051,"[2, 1, 1]",[2. 2. 1. 2.],[0. 1. 1. 1.],1,[3. 2. 3. 0.],1.0
1652,"[2, 1, 1]",[2. 1. 1. 0.],[1. 1. 1. 1.],3,[2. 1. 2. 0.],1.0
1638,"[2, 1, 1]",[2. 1. 1. 1.],[1. 1. 1. 1.],3,[2. 1. 3. 1.],1.0
1078,"[2, 1, 1]",[3. 1. 1. 2.],[1. 1. 1. 1.],2,[3. 1. 0. 0.],0.9999082684516907
949,"[2, 1, 1]",[2. 2. 1. 3.],[1. 1. 1. 1.],3,[2. 2. 0. 3.],1.0
1619,"[2, 1, 1]",[0. 1. 1. 2.],[1. 1. 1. 1.],1,[0. 3. 0. 0.],0.9999998211860657
1590,"[2, 1, 1]",[1. 3. 1. 0.],[0. 0. 1. 1.],0,[1. 0. 0. 1.],0.9999999403953552
1571,"[2, 1, 1]",[1. 1. 1. 2.],[1. 1. 1. 0.],2,[1. 1. 2. 1.],0.9968749284744263
1132,"[2, 1, 1]",[0. 3. 1. 3.],[0. 1. 1. 1.],1,[1. 3. 3. 2.],0.9999998807907104
1532,"[2, 1, 1]",[2. 3. 1. 2.],[1. 1. 1. 1.],2,[2. 2. 2. 2.],1.0
1504,"[2, 1, 1]",[2. 0. 1. 1.],[1. 1. 1. 1.],2,[2. 0. 2. 2.],0.9999999403953552
1501,"[2, 1, 1]",[2. 2. 1. 2.],[0. 0. 1. 1.],0,[3. 0. 2. 0.],1.0
1455,"[2, 1, 1]",[2. 3. 1. 2.],[1. 1. 1. 1.],2,[2. 0. 0. 2.],1.0
1449,"[2, 1, 1]",[2. 2. 1. 0.],[0. 0. 1. 1.],0,[2. 1. 2. 3.],1.0
1420,"[2, 1, 1]",[0. 3. 1. 2.],[0. 1. 1. 1.],2,[0. 3. 0. 2.],0.9999988675117493
1232,"[2, 1, 1]",[1. 2. 1. 2.],[1. 1. 1. 1.],1,[1. 3. 2. 0.],0.9999839663505554
1248,"[2, 1, 1]",[0. 1. 1. 3.],[0. 1. 1. 1.],1,[2. 1. 0. 2.],0.9790249466896057
1603,"[2, 1, 1]",[1. 1. 1. 2.],[0. 1. 1. 1.],1,[1. 2. 2. 2.],1.0
2644,"[2, 1, 1]",[1. 3. 1. 0.],[1. 1. 1. 1.],2,[1. 3. 2. 2.],0.9999998807907104
1921,"[2, 1, 1]",[3. 2. 1. 3.],[1. 1. 1. 1.],0,[0. 3. 2. 2.],0.9998717904090881
1979,"[2, 1, 1]",[2. 1. 1. 2.],[1. 1. 1. 1.],2,[2. 2. 2. 2.],0.9999999403953552
2599,"[2, 1, 1]",[3. 1. 1. 0.],[1. 1. 1. 0.],1,[3. 2. 0. 0.],1.0
2570,"[2, 1, 1]",[3. 1. 1. 2.],[1. 0. 1. 1.],1,[3. 3. 3. 1.],1.0000001192092896
659,"[2, 1, 1]",[0. 1. 1. 3.],[0. 1. 1. 1.],1,[2. 2. 0. 3.],0.9999988079071045
702,"[2, 1, 1]",[1. 2. 1. 3.],[0. 0. 1. 1.],1,[0. 1. 0. 3.],1.0
2537,"[2, 1, 1]",[2. 1. 1. 0.],[1. 1. 1. 1.],1,[2. 2. 0. 3.],1.0
2496,"[2, 1, 1]",[2. 1. 1. 1.],[1. 1. 1. 1.],3,[2. 1. 2. 1.],0.9999999403953552
2473,"[2, 1, 1]",[1. 3. 1. 3.],[0. 1. 1. 1.],0,[0. 2. 3. 0.],0.9999999403953552
2419,"[2, 1, 1]",[0. 1. 1. 2.],[1. 1. 1. 1.],2,[0. 1. 3. 0.],0.9998555183410645
2397,"[2, 1, 1]",[3. 3. 1. 3.],[0. 1. 1. 1.],0,[2. 2. 2. 0.],0.9999990463256836
796,"[2, 1, 1]",[2. 3. 1. 0.],[1. 1. 1. 1.],2,[2. 0. 3. 0.],0.9912979006767273
797,"[2, 1, 1]",[0. 3. 1. 1.],[1. 1. 1. 0.],1,[0. 1. 0. 0.],0.9946873784065247
1922,"[2, 1, 1]",[2. 2. 1. 0.],[0. 1. 1. 1.],2,[2. 2. 0. 0.],0.9999246597290039
2380,"[2, 1, 1]",[3. 3. 1. 3.],[0. 1. 1. 1.],0,[1. 2. 2. 0.],1.0
816,"[2, 1, 1]",[3. 1. 1. 2.],[0. 1. 1. 1.],2,[0. 1. 3. 2.],1.0
832,"[2, 1, 1]",[1. 2. 1. 2.],[0. 1. 1. 1.],1,[0. 2. 0. 1.],0.9687390327453613
2244,"[2, 1, 1]",[1. 0. 1. 0.],[0. 1. 1. 1.],0,[0. 1. 3. 2.],0.9999999403953552
835,"[2, 1, 1]",[1. 0. 1. 1.],[1. 0. 1. 1.],1,[1. 1. 0. 2.],0.9683482646942139
841,"[2, 1, 1]",[2. 2. 1. 3.],[0. 1. 1. 0.],0,[3. 0. 2. 2.],0.9687091708183289
2161,"[2, 1, 1]",[1. 2. 1. 3.],[0. 1. 1. 1.],0,[1. 1. 2. 2.],0.9992944002151489
2119,"[2, 1, 1]",[3. 3. 1. 1.],[1. 0. 1. 1.],0,[2. 3. 0. 3.],0.9998467564582825
897,"[2, 1, 1]",[3. 2. 1. 1.],[1. 1. 1. 1.],0,[0. 1. 3. 2.],0.9999995827674866
929,"[2, 1, 1]",[1. 1. 1. 2.],[0. 0. 1. 1.],0,[2. 1. 0. 3.],0.9684861302375793
2036,"[2, 1, 1]",[3. 0. 1. 2.],[1. 0. 1. 1.],1,[0. 0. 3. 2.],0.9999409914016724
2012,"[2, 1, 1]",[3. 1. 1. 0.],[0. 1. 1. 1.],1,[0. 3. 0. 0.],1.0
2308,"[2, 1, 1]",[0. 0. 1. 0.],[1. 1. 1. 1.],1,[0. 3. 3. 2.],0.9999997019767761
750,"[2, 1, 1]",[2. 0. 1. 2.],[1. 1. 1. 0.],2,[2. 0. 2. 0.],0.9343671202659607
