game_nr,message,targets,fixed indices,context condition,distractors,accuracy
1054,"[1, 2, 3, 3, 3, 3]",[3. 2. 0. 1.],[1. 1. 0. 1.],2,[3. 3. 3. 1.],0.9999721050262451
2274,"[1, 2, 3, 3, 3, 3]",[1. 2. 1. 3.],[0. 1. 0. 0.],0,[2. 0. 1. 3.],0.9999634027481079
2086,"[1, 2, 3, 3, 3, 3]",[1. 2. 2. 0.],[1. 1. 0. 1.],2,[1. 3. 3. 0.],0.9999988675117493
3027,"[1, 2, 3, 3, 3, 3]",[1. 2. 1. 2.],[1. 1. 1. 1.],2,[1. 3. 1. 3.],0.9995163083076477
2125,"[1, 2, 3, 3, 3, 3]",[3. 2. 3. 2.],[0. 1. 1. 1.],2,[2. 0. 3. 2.],0.9999998807907104
1620,"[1, 2, 3, 3, 3, 3]",[2. 2. 1. 2.],[1. 1. 1. 1.],3,[2. 3. 1. 2.],0.9999950528144836
3600,"[1, 2, 3, 3, 3, 3]",[2. 2. 1. 0.],[1. 1. 0. 1.],1,[2. 3. 2. 2.],0.9892255067825317
947,"[3, 1]",[2. 2. 3. 1.],[0. 1. 1. 1.],1,[1. 2. 2. 0.],1.0
1833,"[3, 1]",[3. 2. 3. 3.],[1. 1. 1. 1.],1,[0. 2. 1. 0.],0.9999992251396179
1238,"[3, 1]",[3. 1. 3. 2.],[1. 1. 1. 1.],2,[2. 1. 2. 2.],0.9914790987968445
3246,"[3, 1]",[1. 0. 3. 2.],[1. 0. 1. 1.],0,[3. 3. 1. 1.],0.9999393820762634
2804,"[3, 1]",[2. 3. 3. 1.],[1. 1. 1. 1.],1,[2. 1. 0. 3.],0.9999998211860657
689,"[3, 1]",[1. 1. 3. 1.],[1. 1. 1. 1.],2,[1. 1. 2. 0.],0.9999999403953552
2284,"[3, 1]",[3. 0. 3. 0.],[1. 1. 1. 1.],1,[2. 0. 1. 1.],0.999991238117218
2826,"[3, 1]",[3. 0. 3. 1.],[1. 1. 1. 1.],0,[2. 2. 1. 2.],0.9988304972648621
694,"[3, 1]",[2. 3. 3. 1.],[1. 1. 1. 1.],1,[3. 0. 0. 1.],0.9999998807907104
1367,"[3, 1]",[3. 0. 3. 3.],[1. 1. 1. 1.],0,[1. 3. 0. 1.],0.9905323386192322
1217,"[3, 1]",[3. 3. 3. 3.],[1. 0. 1. 1.],1,[1. 3. 1. 3.],0.9999959468841553
1083,"[3, 1]",[2. 2. 3. 0.],[1. 1. 1. 1.],0,[3. 3. 1. 2.],0.9930680394172668
727,"[3, 1]",[1. 1. 3. 1.],[1. 1. 1. 1.],2,[2. 1. 2. 1.],0.9999999403953552
2858,"[3, 1]",[3. 1. 3. 1.],[1. 1. 1. 0.],0,[2. 3. 1. 1.],0.9999985098838806
1405,"[3, 1]",[3. 2. 3. 1.],[1. 1. 1. 1.],1,[0. 2. 0. 0.],0.9999964833259583
761,"[3, 1]",[3. 1. 3. 2.],[1. 1. 1. 1.],0,[0. 3. 2. 3.],0.9999999403953552
644,"[3, 1]",[3. 0. 3. 1.],[1. 1. 1. 0.],0,[1. 1. 0. 1.],0.9999935030937195
3100,"[3, 1]",[2. 2. 3. 1.],[1. 0. 1. 1.],0,[3. 2. 2. 0.],0.9998826384544373
1026,"[3, 1]",[3. 3. 3. 3.],[1. 1. 1. 1.],2,[0. 3. 2. 3.],0.9998308420181274
3145,"[3, 1]",[3. 0. 3. 0.],[1. 1. 1. 1.],2,[2. 0. 2. 0.],0.9374976754188538
1161,"[3, 1]",[3. 1. 3. 2.],[1. 1. 1. 0.],1,[1. 1. 2. 0.],0.9593749642372131
820,"[3, 1]",[0. 3. 3. 2.],[0. 1. 1. 1.],0,[1. 0. 1. 0.],1.0
1019,"[3, 1]",[3. 3. 3. 3.],[1. 0. 1. 1.],0,[0. 0. 0. 0.],0.999997615814209
1353,"[3, 1]",[3. 0. 3. 3.],[1. 1. 1. 1.],1,[2. 2. 1. 3.],0.996839165687561
3065,"[3, 1]",[3. 3. 3. 3.],[1. 0. 1. 0.],0,[2. 2. 0. 3.],0.9999988079071045
1593,"[3, 1]",[3. 1. 3. 0.],[1. 0. 1. 0.],0,[0. 3. 1. 1.],0.9999494552612305
46,"[3, 1]",[3. 0. 3. 3.],[1. 1. 1. 1.],0,[2. 1. 2. 0.],0.9999932050704956
2247,"[3, 1]",[3. 0. 3. 0.],[1. 1. 1. 0.],0,[2. 1. 0. 0.],0.9999091625213623
1694,"[3, 1]",[3. 3. 3. 3.],[1. 1. 1. 1.],0,[2. 0. 2. 2.],0.9999621510505676
787,"[3, 1]",[1. 3. 3. 3.],[1. 1. 1. 1.],2,[1. 2. 2. 3.],0.9734353423118591
1612,"[3, 1]",[2. 2. 3. 3.],[1. 0. 1. 0.],0,[0. 2. 0. 2.],0.999991774559021
2332,"[3, 1]",[3. 0. 3. 0.],[1. 1. 1. 0.],0,[0. 1. 0. 1.],0.9999792575836182
3555,"[3, 1]",[2. 0. 3. 3.],[1. 0. 1. 1.],1,[1. 1. 2. 3.],0.966445803642273
3541,"[3, 1]",[2. 2. 3. 1.],[1. 1. 1. 1.],2,[2. 2. 1. 3.],0.9999999403953552
217,"[3, 1]",[2. 2. 3. 0.],[1. 0. 1. 1.],0,[1. 0. 0. 1.],0.999997079372406
3539,"[3, 1]",[2. 1. 3. 2.],[1. 0. 1. 0.],1,[2. 1. 1. 0.],1.0
2335,"[3, 1]",[2. 3. 3. 3.],[1. 1. 1. 0.],1,[0. 3. 2. 1.],0.9999983310699463
288,"[3, 1]",[2. 3. 3. 3.],[0. 1. 1. 1.],2,[3. 3. 0. 3.],1.0
3518,"[3, 1]",[2. 3. 3. 2.],[1. 0. 1. 1.],0,[0. 2. 1. 1.],0.9724403619766235
3514,"[3, 1]",[3. 1. 3. 0.],[1. 1. 1. 0.],0,[2. 0. 0. 0.],0.9732223749160767
349,"[3, 1]",[3. 0. 3. 2.],[1. 1. 1. 1.],1,[3. 3. 0. 1.],0.977547287940979
352,"[3, 1]",[2. 3. 3. 3.],[1. 1. 1. 1.],1,[2. 0. 1. 2.],0.9999999403953552
1628,"[3, 1]",[2. 0. 3. 3.],[1. 1. 1. 1.],1,[1. 0. 2. 1.],0.9999996423721313
384,"[3, 1]",[1. 1. 3. 1.],[1. 1. 1. 1.],0,[2. 3. 2. 2.],0.9997909069061279
3479,"[3, 1]",[2. 0. 3. 3.],[1. 1. 1. 1.],1,[0. 0. 0. 1.],0.9999998211860657
2353,"[3, 1]",[3. 0. 3. 0.],[1. 1. 1. 1.],0,[2. 1. 1. 3.],0.999994158744812
2740,"[3, 1]",[3. 0. 3. 0.],[1. 1. 1. 1.],1,[1. 0. 2. 3.],0.999995768070221
3620,"[3, 1]",[3. 0. 3. 1.],[0. 1. 1. 1.],1,[3. 0. 1. 3.],0.96875
2754,"[3, 1]",[3. 0. 3. 3.],[1. 1. 1. 0.],0,[1. 2. 0. 3.],0.9999589920043945
3269,"[3, 1]",[3. 3. 3. 1.],[1. 1. 1. 1.],0,[2. 1. 1. 3.],0.9999999403953552
1513,"[3, 1]",[3. 0. 3. 3.],[1. 1. 1. 1.],0,[2. 3. 2. 0.],0.9997163414955139
574,"[3, 1]",[3. 0. 3. 0.],[1. 1. 1. 1.],0,[1. 2. 2. 3.],0.9998123645782471
3299,"[3, 1]",[3. 3. 3. 3.],[1. 0. 1. 1.],0,[2. 3. 1. 2.],0.9992411732673645
3300,"[3, 1]",[1. 1. 3. 1.],[1. 1. 1. 1.],2,[1. 1. 2. 3.],0.9999812841415405
2379,"[3, 1]",[3. 1. 3. 2.],[1. 0. 1. 1.],0,[2. 1. 0. 1.],0.9999999403953552
2416,"[3, 1]",[3. 1. 3. 3.],[1. 1. 1. 1.],0,[1. 3. 0. 2.],0.9998258948326111
2377,"[3, 1]",[2. 2. 3. 3.],[1. 0. 1. 1.],0,[3. 1. 0. 0.],0.9999931454658508
995,"[3, 1]",[3. 0. 3. 3.],[1. 1. 1. 1.],0,[1. 3. 2. 2.],0.9996554255485535
3351,"[3, 1]",[3. 0. 3. 2.],[1. 1. 1. 1.],1,[0. 1. 0. 2.],0.999998927116394
1325,"[3, 1]",[3. 0. 3. 2.],[1. 1. 1. 0.],0,[2. 1. 0. 3.],0.9999985098838806
3439,"[3, 1]",[2. 3. 3. 0.],[1. 1. 1. 1.],0,[1. 1. 1. 3.],0.9919604063034058
507,"[3, 1]",[3. 2. 3. 0.],[1. 1. 1. 1.],1,[2. 2. 0. 1.],0.9883119463920593
3444,"[3, 1]",[2. 0. 3. 1.],[1. 1. 1. 1.],2,[0. 0. 1. 1.],0.9968699812889099
1276,"[3, 1]",[1. 1. 3. 1.],[1. 1. 1. 1.],0,[2. 3. 2. 2.],1.0
536,"[3, 1]",[3. 0. 3. 3.],[1. 1. 1. 1.],1,[2. 3. 2. 3.],0.9998839497566223
3,"[4, 3, 3]",[2. 3. 2. 2.],[1. 1. 1. 1.],0,[3. 1. 3. 0.],0.9950043559074402
2600,"[4, 3, 3]",[2. 0. 2. 2.],[1. 1. 1. 1.],2,[1. 2. 2. 2.],0.9999996423721313
2605,"[4, 3, 3]",[2. 3. 1. 3.],[1. 1. 1. 0.],1,[0. 3. 3. 1.],0.9999994039535522
2618,"[4, 3, 3]",[2. 3. 2. 0.],[1. 1. 0. 1.],0,[0. 0. 3. 1.],0.9999949336051941
2630,"[4, 3, 3]",[2. 1. 2. 2.],[1. 1. 1. 1.],1,[1. 1. 3. 0.],0.9999999403953552
2655,"[4, 3, 3]",[2. 1. 0. 1.],[1. 1. 1. 1.],1,[1. 0. 0. 0.],0.9999999403953552
2664,"[4, 3, 3]",[2. 1. 1. 2.],[1. 1. 1. 0.],1,[3. 1. 2. 0.],0.9997838735580444
2670,"[4, 3, 3]",[2. 0. 2. 3.],[1. 0. 1. 1.],0,[0. 2. 3. 0.],0.9996887445449829
2672,"[4, 3, 3]",[2. 3. 1. 0.],[1. 1. 1. 1.],0,[3. 0. 2. 3.],1.0
2675,"[4, 3, 3]",[2. 1. 2. 2.],[1. 1. 0. 1.],0,[0. 0. 2. 3.],0.9999995231628418
2598,"[4, 3, 3]",[2. 0. 3. 1.],[1. 1. 1. 1.],0,[1. 3. 1. 2.],0.9999974966049194
2651,"[4, 3, 3]",[2. 3. 1. 0.],[1. 0. 1. 1.],0,[3. 0. 3. 2.],0.9999997019767761
2443,"[4, 3, 3]",[2. 1. 1. 2.],[1. 1. 1. 1.],0,[1. 2. 3. 3.],0.9999991655349731
2574,"[4, 3, 3]",[2. 1. 2. 3.],[1. 1. 1. 1.],1,[3. 1. 3. 1.],0.9999958872795105
2238,"[4, 3, 3]",[2. 0. 1. 1.],[1. 1. 1. 1.],1,[3. 0. 2. 0.],0.9999992251396179
2252,"[4, 3, 3]",[2. 3. 3. 1.],[1. 1. 1. 0.],2,[1. 3. 3. 0.],1.0
2267,"[4, 3, 3]",[2. 1. 1. 2.],[1. 1. 1. 0.],1,[3. 0. 1. 3.],0.999996542930603
2278,"[4, 3, 3]",[2. 3. 2. 0.],[1. 1. 0. 1.],1,[3. 1. 2. 0.],0.9999788999557495
2291,"[4, 3, 3]",[2. 3. 0. 0.],[1. 1. 1. 1.],3,[3. 3. 0. 0.],0.9934360980987549
2313,"[4, 3, 3]",[2. 2. 1. 3.],[1. 0. 0. 1.],1,[1. 2. 3. 3.],0.9999969601631165
2320,"[4, 3, 3]",[2. 0. 1. 2.],[1. 1. 1. 1.],3,[3. 0. 1. 2.],0.9999997019767761
2331,"[4, 3, 3]",[2. 2. 2. 0.],[1. 0. 0. 1.],0,[3. 3. 0. 3.],1.0
2356,"[4, 3, 3]",[2. 1. 1. 0.],[1. 1. 1. 1.],1,[1. 1. 0. 3.],0.9999998211860657
2361,"[4, 3, 3]",[2. 3. 3. 2.],[1. 1. 1. 0.],2,[0. 3. 3. 3.],0.9999999403953552
2364,"[4, 3, 3]",[2. 1. 2. 2.],[1. 1. 1. 0.],0,[0. 2. 3. 0.],0.9999998211860657
2376,"[4, 3, 3]",[2. 1. 3. 3.],[1. 1. 1. 1.],3,[1. 1. 3. 3.],0.9999999403953552
2396,"[4, 3, 3]",[2. 1. 3. 0.],[1. 1. 1. 1.],1,[3. 2. 3. 2.],0.9999319314956665
2576,"[4, 3, 3]",[2. 3. 1. 3.],[1. 1. 1. 1.],0,[1. 2. 2. 1.],0.9999961256980896
2410,"[4, 3, 3]",[2. 1. 2. 1.],[1. 1. 1. 1.],0,[3. 2. 1. 2.],0.9998606443405151
2421,"[4, 3, 3]",[2. 3. 2. 3.],[1. 1. 0. 0.],1,[3. 3. 3. 2.],0.9997407793998718
2432,"[4, 3, 3]",[2. 1. 1. 2.],[1. 1. 0. 1.],1,[3. 0. 2. 2.],0.9999989867210388
2436,"[4, 3, 3]",[2. 3. 2. 3.],[1. 1. 1. 1.],0,[0. 2. 0. 0.],0.9999813437461853
2445,"[4, 3, 3]",[2. 1. 2. 3.],[1. 1. 1. 1.],0,[1. 3. 3. 2.],0.9999865293502808
2456,"[4, 3, 3]",[2. 0. 2. 0.],[1. 0. 1. 1.],1,[0. 3. 3. 0.],0.9999983310699463
2461,"[4, 3, 3]",[2. 1. 0. 2.],[1. 1. 1. 1.],1,[0. 2. 0. 1.],0.999993622303009
2466,"[4, 3, 3]",[2. 3. 1. 1.],[1. 1. 1. 1.],1,[1. 1. 1. 0.],0.9999954104423523
2493,"[4, 3, 3]",[2. 2. 2. 0.],[1. 0. 1. 1.],0,[0. 3. 3. 1.],0.9999837875366211
2512,"[4, 3, 3]",[2. 3. 1. 1.],[1. 1. 1. 1.],2,[3. 0. 1. 1.],0.9999997019767761
2516,"[4, 3, 3]",[2. 3. 1. 0.],[1. 0. 1. 1.],0,[1. 3. 3. 1.],1.0
2533,"[4, 3, 3]",[2. 3. 3. 2.],[1. 0. 1. 1.],1,[1. 1. 3. 3.],0.9999997615814209
2546,"[4, 3, 3]",[2. 1. 0. 3.],[1. 1. 0. 1.],0,[3. 2. 2. 2.],0.9999998807907104
2562,"[4, 3, 3]",[2. 3. 0. 1.],[1. 1. 1. 1.],2,[0. 3. 0. 3.],0.9999998211860657
2411,"[4, 3, 3]",[2. 2. 1. 0.],[1. 1. 1. 1.],3,[3. 2. 1. 0.],0.9986228346824646
2695,"[4, 3, 3]",[2. 1. 1. 2.],[1. 0. 1. 1.],0,[3. 3. 0. 0.],0.9593695402145386
2920,"[4, 3, 3]",[2. 1. 2. 2.],[1. 1. 1. 0.],0,[3. 3. 3. 1.],0.9999997019767761
2700,"[4, 3, 3]",[2. 3. 1. 1.],[1. 1. 1. 1.],0,[1. 1. 0. 3.],0.9593747854232788
3460,"[4, 3, 3]",[2. 2. 0. 1.],[1. 1. 1. 1.],3,[0. 2. 0. 1.],0.9999999403953552
3448,"[4, 3, 3]",[2. 2. 1. 0.],[1. 1. 1. 1.],2,[3. 2. 1. 1.],0.9961290955543518
3423,"[4, 3, 3]",[2. 0. 2. 0.],[1. 1. 0. 1.],0,[0. 2. 0. 1.],0.9689282178878784
3348,"[4, 3, 3]",[2. 3. 2. 0.],[1. 1. 1. 1.],0,[3. 0. 0. 1.],0.9998251795768738
3328,"[4, 3, 3]",[2. 0. 1. 2.],[1. 0. 1. 0.],0,[0. 3. 2. 2.],1.0000001192092896
3306,"[4, 3, 3]",[2. 3. 2. 0.],[1. 1. 1. 0.],1,[3. 3. 0. 1.],0.991088330745697
3461,"[4, 3, 3]",[2. 2. 2. 1.],[1. 1. 1. 1.],1,[3. 3. 2. 2.],0.9999998807907104
3298,"[4, 3, 3]",[2. 2. 1. 2.],[1. 0. 1. 1.],0,[1. 3. 0. 1.],0.9969677925109863
3265,"[4, 3, 3]",[2. 2. 3. 1.],[1. 1. 1. 1.],1,[3. 3. 3. 0.],0.9999995231628418
3263,"[4, 3, 3]",[2. 1. 1. 2.],[1. 1. 0. 1.],0,[1. 0. 1. 0.],0.9967101812362671
3260,"[4, 3, 3]",[2. 1. 2. 3.],[1. 1. 1. 1.],2,[0. 1. 0. 3.],0.9987756609916687
3253,"[4, 3, 3]",[2. 0. 3. 0.],[1. 1. 0. 1.],0,[1. 2. 1. 1.],0.9999237060546875
3252,"[4, 3, 3]",[2. 1. 3. 2.],[1. 0. 0. 0.],0,[3. 2. 1. 3.],0.9999661445617676
3234,"[4, 3, 3]",[2. 2. 2. 0.],[1. 1. 1. 0.],0,[0. 1. 0. 2.],0.998652994632721
3285,"[4, 3, 3]",[2. 2. 3. 1.],[1. 1. 1. 1.],1,[3. 1. 3. 0.],0.9837880730628967
3474,"[4, 3, 3]",[2. 0. 3. 2.],[1. 1. 1. 1.],0,[3. 1. 0. 3.],0.9999882578849792
3483,"[4, 3, 3]",[2. 1. 0. 2.],[1. 1. 1. 1.],1,[3. 0. 0. 3.],0.9999999403953552
3522,"[4, 3, 3]",[2. 1. 2. 3.],[1. 1. 1. 1.],0,[1. 3. 0. 2.],0.9999011754989624
3714,"[4, 3, 3]",[2. 1. 1. 0.],[1. 1. 1. 0.],1,[1. 1. 2. 3.],0.9749259352684021
3713,"[4, 3, 3]",[2. 2. 1. 1.],[1. 1. 1. 1.],0,[1. 0. 3. 0.],0.9741781949996948
3712,"[4, 3, 3]",[2. 1. 1. 1.],[1. 1. 1. 1.],0,[1. 2. 2. 0.],0.9742937684059143
3706,"[4, 3, 3]",[2. 3. 1. 3.],[1. 1. 1. 1.],2,[0. 3. 1. 2.],0.9999999403953552
3703,"[4, 3, 3]",[2. 0. 0. 3.],[1. 0. 0. 0.],0,[0. 2. 2. 3.],1.0
3678,"[4, 3, 3]",[2. 0. 2. 3.],[1. 1. 0. 1.],1,[0. 1. 2. 3.],0.9999995827674866
3666,"[4, 3, 3]",[2. 3. 0. 3.],[1. 1. 0. 0.],0,[3. 2. 3. 0.],0.9999991655349731
3655,"[4, 3, 3]",[2. 0. 2. 0.],[1. 1. 0. 0.],0,[0. 1. 0. 0.],0.9659175276756287
3651,"[4, 3, 3]",[2. 3. 2. 2.],[1. 1. 1. 1.],1,[1. 1. 2. 0.],0.9656555652618408
3650,"[4, 3, 3]",[2. 3. 2. 3.],[1. 0. 1. 0.],1,[1. 0. 2. 2.],0.9673347473144531
3617,"[4, 3, 3]",[2. 1. 2. 1.],[1. 1. 1. 1.],1,[1. 0. 1. 1.],0.9687471985816956
3616,"[4, 3, 3]",[2. 3. 2. 0.],[1. 1. 1. 1.],0,[3. 0. 1. 2.],0.9686594605445862
3615,"[4, 3, 3]",[2. 3. 3. 1.],[1. 1. 1. 0.],1,[1. 2. 3. 2.],0.987091064453125
3573,"[4, 3, 3]",[2. 3. 1. 1.],[1. 0. 1. 0.],0,[0. 2. 2. 2.],1.0
3550,"[4, 3, 3]",[2. 1. 0. 2.],[1. 1. 1. 1.],3,[3. 1. 0. 2.],0.9999930262565613
3218,"[4, 3, 3]",[2. 3. 1. 2.],[1. 0. 0. 1.],1,[3. 0. 1. 2.],0.9999991655349731
3217,"[4, 3, 3]",[2. 2. 3. 3.],[1. 0. 0. 1.],0,[0. 2. 2. 2.],0.9999979734420776
3192,"[4, 3, 3]",[2. 1. 1. 0.],[1. 0. 1. 1.],1,[3. 1. 3. 0.],0.9999974966049194
3182,"[4, 3, 3]",[2. 3. 1. 1.],[1. 0. 1. 0.],0,[3. 3. 0. 1.],0.9999998807907104
2889,"[4, 3, 3]",[2. 0. 3. 2.],[1. 0. 1. 1.],2,[1. 0. 3. 2.],0.9941508769989014
2883,"[4, 3, 3]",[2. 1. 1. 2.],[1. 1. 1. 1.],0,[1. 3. 0. 1.],0.9954182505607605
2881,"[4, 3, 3]",[2. 1. 2. 2.],[1. 1. 1. 1.],0,[0. 0. 0. 0.],0.994134247303009
2866,"[4, 3, 3]",[2. 2. 1. 1.],[1. 1. 0. 1.],0,[0. 3. 2. 0.],0.9687499403953552
2829,"[4, 3, 3]",[2. 3. 2. 0.],[1. 1. 1. 1.],1,[0. 0. 3. 0.],0.9976075887680054
2780,"[4, 3, 3]",[2. 3. 2. 2.],[1. 1. 1. 1.],0,[1. 0. 1. 0.],0.9992271661758423
2778,"[4, 3, 3]",[2. 1. 2. 3.],[1. 0. 1. 1.],1,[3. 0. 2. 2.],0.9999998211860657
2764,"[4, 3, 3]",[2. 1. 3. 2.],[1. 0. 1. 1.],1,[1. 1. 3. 0.],0.9999998807907104
2749,"[4, 3, 3]",[2. 1. 3. 3.],[1. 1. 1. 1.],1,[3. 3. 3. 2.],0.9999997615814209
2738,"[4, 3, 3]",[2. 0. 3. 0.],[1. 1. 0. 0.],0,[3. 3. 2. 1.],0.9996790289878845
2734,"[4, 3, 3]",[2. 0. 2. 1.],[1. 0. 1. 1.],2,[0. 3. 2. 1.],1.0000001192092896
2730,"[4, 3, 3]",[2. 1. 1. 0.],[1. 1. 1. 0.],1,[0. 1. 0. 1.],0.9999999403953552
2722,"[4, 3, 3]",[2. 0. 1. 3.],[1. 1. 1. 1.],0,[0. 1. 0. 0.],1.0
2716,"[4, 3, 3]",[2. 3. 1. 0.],[1. 0. 1. 0.],1,[0. 1. 1. 0.],1.0
2713,"[4, 3, 3]",[2. 3. 1. 3.],[1. 1. 1. 1.],0,[1. 2. 2. 1.],0.9999961256980896
2236,"[4, 3, 3]",[2. 2. 0. 1.],[1. 0. 0. 1.],0,[3. 1. 1. 2.],0.9999945759773254
2697,"[4, 3, 3]",[2. 1. 3. 3.],[1. 1. 0. 1.],1,[3. 2. 1. 3.],0.9593750238418579
2922,"[4, 3, 3]",[2. 1. 1. 2.],[1. 1. 1. 1.],0,[3. 0. 3. 1.],0.9999999403953552
3021,"[4, 3, 3]",[2. 3. 2. 1.],[1. 1. 1. 1.],0,[0. 2. 3. 3.],0.9687373042106628
3179,"[4, 3, 3]",[2. 3. 2. 1.],[1. 0. 1. 0.],1,[0. 2. 2. 1.],0.9999990463256836
3175,"[4, 3, 3]",[2. 0. 1. 0.],[1. 0. 0. 1.],1,[1. 0. 0. 0.],0.9999825358390808
3166,"[4, 3, 3]",[2. 0. 1. 2.],[1. 0. 1. 0.],0,[1. 2. 2. 1.],0.9687498211860657
3164,"[4, 3, 3]",[2. 1. 1. 1.],[1. 1. 1. 1.],1,[1. 2. 2. 1.],0.9687495231628418
3140,"[4, 3, 3]",[2. 2. 1. 2.],[1. 0. 0. 0.],0,[3. 2. 3. 3.],0.937481701374054
3133,"[4, 3, 3]",[2. 1. 0. 3.],[1. 1. 0. 1.],0,[1. 3. 3. 0.],0.9969295859336853
3132,"[4, 3, 3]",[2. 3. 2. 2.],[1. 0. 0. 1.],0,[1. 3. 3. 0.],0.9968506693840027
3114,"[4, 3, 3]",[2. 1. 1. 0.],[1. 1. 1. 1.],1,[1. 3. 2. 0.],1.0
3105,"[4, 3, 3]",[2. 0. 3. 0.],[1. 0. 1. 1.],0,[0. 2. 0. 1.],0.9999796152114868
3103,"[4, 3, 3]",[2. 1. 2. 1.],[1. 1. 1. 1.],1,[3. 1. 0. 0.],0.990716278553009
3098,"[4, 3, 3]",[2. 3. 1. 2.],[1. 1. 1. 1.],1,[1. 3. 3. 0.],0.99185711145401
3093,"[4, 3, 3]",[2. 3. 1. 0.],[1. 0. 0. 1.],0,[3. 0. 2. 2.],0.9920485019683838
3066,"[4, 3, 3]",[2. 0. 2. 0.],[1. 1. 0. 1.],1,[1. 3. 1. 0.],0.9999998211860657
3061,"[4, 3, 3]",[2. 3. 2. 1.],[1. 1. 0. 1.],0,[3. 0. 0. 0.],0.9999997615814209
3059,"[4, 3, 3]",[2. 3. 2. 0.],[1. 1. 1. 0.],0,[1. 2. 3. 1.],0.9987344145774841
3018,"[4, 3, 3]",[2. 2. 1. 1.],[1. 0. 0. 0.],0,[0. 2. 1. 0.],0.9687247276306152
2209,"[4, 3, 3]",[2. 3. 2. 1.],[1. 1. 1. 1.],1,[3. 3. 3. 2.],0.9999942779541016
1926,"[4, 3, 3]",[2. 3. 1. 0.],[1. 1. 1. 1.],2,[0. 3. 3. 0.],0.9999873638153076
2204,"[4, 3, 3]",[2. 1. 1. 0.],[1. 1. 1. 1.],1,[1. 3. 1. 1.],0.9999998807907104
740,"[4, 3, 3]",[2. 1. 1. 2.],[1. 1. 0. 1.],0,[1. 0. 1. 0.],0.9340158104896545
726,"[4, 3, 3]",[2. 0. 3. 3.],[1. 1. 0. 1.],0,[3. 3. 0. 0.],0.9999999403953552
710,"[4, 3, 3]",[2. 1. 3. 2.],[1. 1. 0. 1.],0,[1. 2. 1. 1.],0.9999999403953552
706,"[4, 3, 3]",[2. 0. 0. 1.],[1. 0. 0. 1.],0,[0. 3. 1. 0.],0.9999999403953552
692,"[4, 3, 3]",[2. 1. 1. 1.],[1. 1. 1. 1.],2,[1. 1. 3. 1.],0.9999999403953552
691,"[4, 3, 3]",[2. 3. 0. 2.],[1. 0. 0. 1.],0,[1. 0. 3. 0.],0.9999998807907104
